bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
891464,1430,HB1013,1,Introduced,2017-01-09,"Reducing overlap between the state environmental policy act and other laws.","Reducing overlap between the state environmental policy act and other laws.",1716,"House Environment",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1013/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1013&year=2017
891438,1430,HB1014,1,Introduced,2017-01-09,"Establishing a peer review process to ensure robust economic analysis of department of ecology administrative rules.","Establishing a peer review process to ensure robust economic analysis of department of ecology administrative rules.",1716,"House Environment",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1014/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1014&year=2017
891473,1430,HB1015,1,Introduced,2017-01-09,"Prohibiting restrictions on the carrying of a concealed pistol by persons with a valid concealed pistol license in certain facilities.","Prohibiting restrictions on the carrying of a concealed pistol by persons with a valid concealed pistol license in certain facilities.",940,"House Judiciary",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1015/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1015&year=2017
891469,1430,HB1016,1,Introduced,2017-01-09,"Requiring a finding of guilt prior to the forfeiture of private property.","Requiring a finding of guilt prior to the forfeiture of private property.",940,"House Judiciary",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1016/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1016&year=2017
891454,1430,HB1017,4,Passed,2017-04-26,"Addressing the siting of schools and school facilities.","Addressing the siting of schools and school facilities.",0,,2017-04-26,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1017/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1017&year=2017
891460,1430,HB1018,4,Passed,2017-04-19,"Modifying the maximum amount for grants provided to airports and air navigation facilities.","Modifying the maximum amount for grants provided to airports and air navigation facilities.",0,,2017-04-19,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1018/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1018&year=2017
891441,1430,HB1019,1,Introduced,2017-01-09,"Concerning state fire services mobilization.","Concerning state fire services mobilization.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1019/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1019&year=2017
891458,1430,HB1020,1,Introduced,2017-01-09,"Allowing beer and/or wine specialty shop licensees to sell products made by distillers that produce sixty thousand gallons or less of spirits per year.","Allowing beer and/or wine specialty shop licensees to sell products made by distillers that produce sixty thousand gallons or less of spirits per year.",3145,"House Commerce & Gaming",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1020/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1020&year=2017
891456,1430,HB1021,1,Introduced,2017-01-09,"Funding education first.","Funding education first.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1021/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1021&year=2017
891462,1430,HB1022,4,Passed,2018-03-15,"Enhancing crime victim participation in the criminal justice system process.","Enhancing crime victim participation in the criminal justice system process.",0,,2018-03-15,"Effective date 6/7/2018.",https://legiscan.com/WA/bill/HB1022/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1022&year=2017
891446,1430,HB1023,1,Introduced,2017-01-09,"Concerning military student participation in varsity extracurricular activities.","Concerning military student participation in varsity extracurricular activities.",930,"House Education",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1023/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1023&year=2017
891445,1430,HB1024,1,Introduced,2017-01-09,"Authorizing cities and counties to facilitate the maintenance and repair of private roadways impacting the public interest.","Authorizing cities and counties to facilitate the maintenance and repair of private roadways impacting the public interest.",1714,"House Local Government",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1024/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1024&year=2017
891451,1430,HB1025,1,Introduced,2017-01-09,"Establishing priorities for enactment of appropriations and tax legislation.","Establishing priorities for enactment of appropriations and tax legislation.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1025/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1025&year=2017
891471,1430,HB1026,1,Introduced,2017-01-09,"Requiring the submission of a waiver to the federal government to create the Washington health security trust.","Requiring the submission of a waiver to the federal government to create the Washington health security trust.",937,"House Health Care and Wellness",2018-02-27,"Public hearing in the House Committee on Health Care & Wellness at 8:00 AM.",https://legiscan.com/WA/bill/HB1026/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1026&year=2017
891465,1430,HB1027,4,Passed,2017-04-19,"Addressing surplus line broker licensing.","Addressing surplus line broker licensing.",0,,2017-04-19,"Effective date 1/1/2018.",https://legiscan.com/WA/bill/HB1027/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1027&year=2017
891447,1430,HB1028,1,Introduced,2017-01-09,"Reducing air pollution associated with asphalt production in urban areas.","Reducing air pollution associated with asphalt production in urban areas.",1716,"House Environment",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1028/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1028&year=2017
891443,1430,HB1029,1,Introduced,2017-01-09,"Modifying the election and authority of regional transit authority board members.","Modifying the election and authority of regional transit authority board members.",946,"House Transportation",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1029/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1029&year=2017
891440,1430,HB1030,1,Introduced,2017-01-09,"Authorizing the replacement of Interstate 405 express toll lanes with a general purpose lane and a high occupancy vehicle lane.","Authorizing the replacement of Interstate 405 express toll lanes with a general purpose lane and a high occupancy vehicle lane.",946,"House Transportation",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1030/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1030&year=2017
891717,1430,HB1031,2,Engrossed,2018-02-08,"Concerning the use of unmanned aerial systems near certain protected marine species.","Concerning the use of unmanned aerial systems near certain protected marine species.",960,"Senate Rules",2018-03-08,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1031/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1031&year=2017
891992,1430,HB1032,2,Engrossed,2017-04-06,"Concerning the excise taxation of martial arts.","Concerning the excise taxation of martial arts.",3436,"Senate Finance",2018-01-08,"Referred to Finance.",https://legiscan.com/WA/bill/HB1032/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1032&year=2017
892197,1430,HB1033,1,Introduced,2017-01-09,"Expanding access to the state need grant by modifying awards for students attending private four-year institutions of higher education.","Expanding access to the state need grant by modifying awards for students attending private four-year institutions of higher education.",938,"House Higher Education",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1033/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1033&year=2017
892116,1430,HB1034,1,Introduced,2017-01-09,"Concerning legal actions against the state by state officials.","Concerning legal actions against the state by state officials.",940,"House Judiciary",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1034/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1034&year=2017
892177,1430,HB1035,1,Introduced,2017-01-09,"Ensuring the accuracy of prevailing wage survey data provided by interested parties.","Ensuring the accuracy of prevailing wage survey data provided by interested parties.",3417,"House Labor & Workplace Standards",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1035/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1035&year=2017
892215,1430,HB1036,4,Passed,2017-04-19,"Concerning business practices of registered tow truck operators by authorizing electronic records creation and storage.","Concerning business practices of registered tow truck operators by authorizing electronic records creation and storage.",0,,2017-04-19,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1036/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1036&year=2017
892012,1430,HB1037,2,Engrossed,2017-02-20,"Concerning notice sent by and certain release of information affecting registered tow truck operators.","Concerning notice sent by and certain release of information affecting registered tow truck operators.",961,"Senate Transportation",2018-01-08,"Referred to Transportation.",https://legiscan.com/WA/bill/HB1037/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1037&year=2017
892053,1430,HB1038,4,Passed,2017-05-08,"Increasing the number of tasting rooms allowed under a domestic winery license.","Increasing the number of tasting rooms allowed under a domestic winery license.",0,,2017-05-08,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1038/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1038&year=2017
892096,1430,HB1039,1,Introduced,2017-01-09,"Allowing sales of growlers of wine.","Allowing sales of growlers of wine.",943,"House Rules",2018-01-26,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB1039/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1039&year=2017
892135,1430,HB1040,1,Introduced,2017-01-09,"Providing small winery tax relief.","Providing small winery tax relief.",933,"House Finance",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1040/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1040&year=2017
892324,1430,HB1041,1,Introduced,2017-01-09,"Facilitating compliance with the federal REAL ID act by modifying driver&#x27;s license and identicard design and fees.","Facilitating compliance with the federal REAL ID act by modifying driver&#x27;s license and identicard design and fees.",946,"House Transportation",2018-01-08,"Referred to Transportation.",https://legiscan.com/WA/bill/HB1041/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1041&year=2017
893312,1430,HB1042,4,Passed,2017-07-06,"Eliminating the office of the insurance commissioner&#x27;s school district or educational service district annual report.","Eliminating the office of the insurance commissioner&#x27;s school district or educational service district annual report.",0,,2017-07-06,"Effective date 10/19/2017.",https://legiscan.com/WA/bill/HB1042/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1042&year=2017
893325,1430,HB1043,4,Passed,2017-05-05,"Addressing nonpublic personal health information.","Addressing nonpublic personal health information.",0,,2017-05-05,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1043/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1043&year=2017
893307,1430,HB1044,1,Introduced,2017-01-09,"Concerning the funding of homeownership projects through the housing trust fund.","Concerning the funding of homeownership projects through the housing trust fund.",2760,"House Community Development, Housing & Tribal Affairs",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1044/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1044&year=2017
893318,1430,HB1045,2,Engrossed,2017-02-09,"Addressing licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act.","Addressing licensing and enforcement provisions applicable to money transmitters and currency exchanges under the uniform money services act.",3737,"Senate Business & Financial Services",2018-01-08,"Referred to Business & Financial Services.",https://legiscan.com/WA/bill/HB1045/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1045&year=2017
894025,1430,HB1046,2,Engrossed,2017-03-06,"Concerning certificates of academic and individual achievement.","Concerning certificates of academic and individual achievement.",960,"Senate Rules",2018-02-19,"Referred to Rules 3 Consideration.",https://legiscan.com/WA/bill/HB1046/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1046&year=2017
894213,1430,HB1047,4,Passed,2018-03-22,"Protecting the public&#x27;s health by creating a system for safe and secure collection and disposal of unwanted medications.","Protecting the public&#x27;s health by creating a system for safe and secure collection and disposal of unwanted medications.",0,,2018-03-22,"Effective date 6/7/2018.",https://legiscan.com/WA/bill/HB1047/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1047&year=2017
894212,1430,HB1048,1,Introduced,2017-01-09,"Promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling.","Promoting a sustainable, local renewable energy industry through modifying renewable energy system tax incentives and providing guidance for renewable energy system component recycling.",933,"House Finance",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1048/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1048&year=2017
894210,1430,HB1049,1,Introduced,2017-01-09,"Concerning unmanned aircraft.","Concerning unmanned aircraft.",0,,2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1049/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1049&year=2017
894410,1430,HB1050,1,Introduced,2017-01-09,"Concerning the financing of Chehalis basin flood damage reduction and habitat restoration projects.","Concerning the financing of Chehalis basin flood damage reduction and habitat restoration projects.",925,"House Capital Budget",2018-01-08,"Referred to Capital Budget.",https://legiscan.com/WA/bill/HB1050/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1050&year=2017
894401,1430,HB1051,1,Introduced,2017-01-09,"Concerning financing essential public infrastructure.","Concerning financing essential public infrastructure.",925,"House Capital Budget",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1051/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1051&year=2017
895128,1430,HB1052,1,Introduced,2017-01-09,"Repealing the requirement that credentialing authorities suspend a person&#x27;s occupational credential for nonpayment or default of certain student loans.","Repealing the requirement that credentialing authorities suspend a person&#x27;s occupational credential for nonpayment or default of certain student loans.",0,,2018-01-16,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1052/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1052&year=2017
895073,1430,HB1053,2,Engrossed,2017-02-01,"Addressing the Washington state credit union act.","Addressing the Washington state credit union act.",3737,"Senate Business & Financial Services",2018-01-08,"Referred to Business & Financial Services.",https://legiscan.com/WA/bill/HB1053/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1053&year=2017
897478,1430,HB1054,2,Engrossed,2018-03-07,"Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.","Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.",960,"Senate Rules",2018-03-08,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1054/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1054&year=2017
897606,1430,HB1055,4,Passed,2017-05-04,"Concerning pro bono legal services for military service members, veterans, and their families.","Concerning pro bono legal services for military service members, veterans, and their families.",0,,2017-05-04,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1055/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1055&year=2017
897519,1430,HB1056,4,Passed,2018-03-22,"Concerning consumer protections for military service members on active duty.","Concerning consumer protections for military service members on active duty.",0,,2018-03-22,"Effective date 6/7/2018.",https://legiscan.com/WA/bill/HB1056/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1056&year=2017
897749,1430,HB1057,1,Introduced,2017-01-09,"Providing information to students about education loans.","Providing information to students about education loans.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1057/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1057&year=2017
897702,1430,HB1058,4,Passed,2018-03-21,"Changing provisions relating to court-ordered restitution in certain criminal cases.","Changing provisions relating to court-ordered restitution in certain criminal cases.",0,,2018-03-21,"Effective date 6/7/2018.",https://legiscan.com/WA/bill/HB1058/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1058&year=2017
897657,1430,HB1059,2,Engrossed,2017-01-23,"Delaying implementation of revisions to the school levy lid.","Delaying implementation of revisions to the school levy lid.",3736,"Senate Appropriations",2018-01-08,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB1059/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1059&year=2017
897439,1430,HB1060,2,Engrossed,2017-03-03,"Concerning the administration of marijuana to students for medical purposes.","Concerning the administration of marijuana to students for medical purposes.",960,"Senate Rules",2018-03-08,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1060/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1060&year=2017
898914,1430,HB1061,1,Introduced,2017-01-09,"Concerning collection agency transaction fees for processing electronic payments.","Concerning collection agency transaction fees for processing electronic payments.",1735,"House Business & Financial Services",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1061/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1061&year=2017
898994,1430,HB1062,1,Introduced,2017-01-09,"Concerning determination of the benchmark rate in Snohomish county for certain community residential services.","Concerning determination of the benchmark rate in Snohomish county for certain community residential services.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1062/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1062&year=2017
898832,1430,HB1063,2,Engrossed,2017-03-06,"Allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes.","Allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes.",960,"Senate Rules",2018-03-08,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1063/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1063&year=2017
898749,1430,HB1064,4,Passed,2017-04-17,"Removing expiration dates, obsolete dates, and an outdated statutory reference from the enforcement provisions of the underground utility damage prevention act.","Removing expiration dates, obsolete dates, and an outdated statutory reference from the enforcement provisions of the underground utility damage prevention act.",0,,2017-04-17,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1064/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1064&year=2017
900117,1430,HB1065,1,Introduced,2017-01-09,"Concerning penalties for marijuana offenses.","Concerning penalties for marijuana offenses.",3145,"House Commerce & Gaming",2018-01-08,"Referred to Commerce & Gaming.",https://legiscan.com/WA/bill/HB1065/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1065&year=2017
899994,1430,HB1066,1,Introduced,2017-01-09,"Authorizing funeral planning and funeral services as noninsurance benefits under group life and disability insurance policies.","Authorizing funeral planning and funeral services as noninsurance benefits under group life and disability insurance policies.",1735,"House Business & Financial Services",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1066/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1066&year=2017
900021,1430,HB1067,1,Introduced,2017-01-09,"Making 2017-2019 fiscal biennium operating appropriations.","Making 2017-2019 fiscal biennium operating appropriations.",2759,"House Appropriations",2018-01-08,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB1067/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1067&year=2017
900183,1430,HB1068,1,Introduced,2017-01-09,"Making 2017 supplemental operating appropriations.","Making 2017 supplemental operating appropriations.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1068/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1068&year=2017
900249,1430,HB1069,2,Engrossed,2017-02-01,"Concerning procedures for enforcing outpatient civil commitment orders.","Concerning procedures for enforcing outpatient civil commitment orders.",957,"Senate Judiciary",2018-01-08,"Referred to Judiciary.",https://legiscan.com/WA/bill/HB1069/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1069&year=2017
900217,1430,HB1070,2,Engrossed,2017-03-06,"Concerning filing fee surcharges for funding dispute resolution centers.","Concerning filing fee surcharges for funding dispute resolution centers.",960,"Senate Rules",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1070/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1070&year=2017
900086,1430,HB1071,4,Passed,2017-04-19,"Repealing an expiration date for legislation enacted in 2015 regarding pawnbroker fees and interest rates.","Repealing an expiration date for legislation enacted in 2015 regarding pawnbroker fees and interest rates.",0,,2017-04-19,"Effective date 7/23/2017.",https://legiscan.com/WA/bill/HB1071/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1071&year=2017
900150,1430,HB1072,1,Introduced,2017-01-09,"Concerning determination of the constitutionality of legislative acts.","Concerning determination of the constitutionality of legislative acts.",940,"House Judiciary",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1072/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1072&year=2017
902621,1430,HB1073,1,Introduced,2017-01-10,"Concerning commercial transportation services freight deliverers.","Concerning commercial transportation services freight deliverers.",1735,"House Business & Financial Services",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1073/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1073&year=2017
902691,1430,HB1074,1,Introduced,2017-01-10,"Creating the community wildfire protection assessment.","Creating the community wildfire protection assessment.",2759,"House Appropriations",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1074/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1074&year=2017
902604,1430,HB1075,2,Engrossed,2017-06-30,"Concerning the capital budget.","Concerning the capital budget.",0,,2018-01-24,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1075/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1075&year=2017
902774,1430,HB1076,1,Introduced,2017-01-10,"Permitting the donation of home-prepared foods to charitable organizations.","Permitting the donation of home-prepared foods to charitable organizations.",2759,"House Appropriations",2018-01-08,"Referred to Appropriations.",https://legiscan.com/WA/bill/HB1076/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1076&year=2017
902569,1430,HB1077,1,Introduced,2017-01-10,"Establishing rules for motorized suction dredge mining in rivers and streams equal to other hydraulic projects by modifying a hydraulic project approval exemption.","Establishing rules for motorized suction dredge mining in rivers and streams equal to other hydraulic projects by modifying a hydraulic project approval exemption.",923,"House Agriculture and Natural Resources",2018-01-08,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1077/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1077&year=2017
902787,1430,HB1078,2,Engrossed,2017-02-09,"Concerning human trafficking, prostitution, and commercial sexual abuse of a minor.","Concerning human trafficking, prostitution, and commercial sexual abuse of a minor.",3745,"Senate Public Safety",2018-01-08,"Referred to Public Safety.",https://legiscan.com/WA/bill/HB1078/2017,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=1078&year=2017
