bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1385843,1792,HB1010,1,Introduced,1/11/2021,Dedicating the state sales tax on motor vehicles for transportation.,Dedicating the state sales tax on motor vehicles for transportation.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1010/2021,https://app.leg.wa.gov/billsummary?BillNumber=1010&Year=2021&Initiative=false
1385835,1792,HB1011,1,Introduced,1/11/2021,Concerning renewal dates for liquor licenses.,Concerning renewal dates for liquor licenses.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1011/2021,https://app.leg.wa.gov/billsummary?BillNumber=1011&Year=2021&Initiative=false
1385836,1792,HB1012,1,Introduced,1/11/2021,Providing a business and occupation tax credit to address the economic impacts of the COVID-19 pandemic on businesses in the state.,Providing a business and occupation tax credit to address the economic impacts of the COVID-19 pandemic on businesses in the state.,933,House Finance,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1012/2021,https://app.leg.wa.gov/billsummary?BillNumber=1012&Year=2021&Initiative=false
1385828,1792,HB1013,1,Introduced,1/11/2021,Limiting the duration of emergency rules.,Limiting the duration of emergency rules.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1013/2021,https://app.leg.wa.gov/billsummary?BillNumber=1013&Year=2021&Initiative=false
1385844,1792,HB1014,1,Introduced,1/11/2021,Concerning election of the governor by county.,Concerning election of the governor by county.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1014/2021,https://app.leg.wa.gov/billsummary?BillNumber=1014&Year=2021&Initiative=false
1385837,1792,HB1015,4,Passed,3/30/2022,Creating the Washington equitable access to credit act.,Creating the Washington equitable access to credit act.,0,,3/30/2022,Effective date 6/9/2022.,https://legiscan.com/WA/bill/HB1015/2021,https://app.leg.wa.gov/billsummary?BillNumber=1015&Year=2021&Initiative=false
1387026,1792,HB1016,4,Passed,5/13/2021,Making Juneteenth a legal holiday.,Making Juneteenth a legal holiday.,0,,5/13/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1016/2021,https://app.leg.wa.gov/billsummary?BillNumber=1016&Year=2021&Initiative=false
1387025,1792,HB1017,1,Introduced,1/11/2021,Concerning legislative oversight of emergency orders.,Concerning legislative oversight of emergency orders.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1017/2021,https://app.leg.wa.gov/billsummary?BillNumber=1017&Year=2021&Initiative=false
1387022,1792,HB1018,1,Introduced,1/11/2021,Concerning boater education.,Concerning boater education.,4323,House Community & Economic Development,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1018/2021,https://app.leg.wa.gov/billsummary?BillNumber=1018&Year=2021&Initiative=false
1387020,1792,HB1019,1,Introduced,1/11/2021,Allowing residential marijuana agriculture.,Allowing residential marijuana agriculture.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1019/2021,https://app.leg.wa.gov/billsummary?BillNumber=1019&Year=2021&Initiative=false
1387024,1792,HB1020,1,Introduced,1/11/2021,Concerning the emergency powers of the governor.,Concerning the emergency powers of the governor.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1020/2021,https://app.leg.wa.gov/billsummary?BillNumber=1020&Year=2021&Initiative=false
1387021,1792,HB1021,1,Introduced,1/11/2021,Concerning relief of benefit charges when discharge is a result of a gubernatorial declaration of emergency or related executive order.,Concerning relief of benefit charges when discharge is a result of a gubernatorial declaration of emergency or related executive order.,3417,House Labor & Workplace Standards,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1021/2021,https://app.leg.wa.gov/billsummary?BillNumber=1021&Year=2021&Initiative=false
1387316,1792,HB1022,4,Passed,5/3/2021,Modifying Washington state horse racing commission provisions.,Modifying Washington state horse racing commission provisions.,0,,5/3/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1022/2021,https://app.leg.wa.gov/billsummary?BillNumber=1022&Year=2021&Initiative=false
1387340,1792,HB1023,4,Passed,4/16/2021,Concerning predesign requirements and thresholds.,Concerning predesign requirements and thresholds.,0,,4/16/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1023/2021,https://app.leg.wa.gov/billsummary?BillNumber=1023&Year=2021&Initiative=false
1387650,1792,HB1024,1,Introduced,1/11/2021,Concerning sunshine committee recommendations regarding juveniles.,Concerning sunshine committee recommendations regarding juveniles.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1024/2021,https://app.leg.wa.gov/billsummary?BillNumber=1024&Year=2021&Initiative=false
1387656,1792,HB1025,1,Introduced,1/11/2021,Concerning local parks funding options.,Concerning local parks funding options.,943,House Rules,1/28/2022,Referred to Rules 2 Review.,https://legiscan.com/WA/bill/HB1025/2021,https://app.leg.wa.gov/billsummary?BillNumber=1025&Year=2021&Initiative=false
1387661,1792,HB1026,1,Introduced,1/11/2021,Concerning the restoration of the right to possess a firearm.,Concerning the restoration of the right to possess a firearm.,3813,House Civil Rights & Judiciary,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1026/2021,https://app.leg.wa.gov/billsummary?BillNumber=1026&Year=2021&Initiative=false
1387803,1792,HB1027,1,Introduced,1/11/2021,Reducing the administrative cost of state government during the 2021-2023 fiscal biennium.,Reducing the administrative cost of state government during the 2021-2023 fiscal biennium.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1027/2021,https://app.leg.wa.gov/billsummary?BillNumber=1027&Year=2021&Initiative=false
1387827,1792,HB1028,4,Passed,5/10/2021,Concerning evaluation and recommendation of candidates for residency teacher certification.,Concerning evaluation and recommendation of candidates for residency teacher certification.,0,,5/10/2021,Effective date 5/5/2021.,https://legiscan.com/WA/bill/HB1028/2021,https://app.leg.wa.gov/billsummary?BillNumber=1028&Year=2021&Initiative=false
1387813,1792,HB1029,1,Introduced,1/11/2021,Concerning orders and rules during a state of emergency.,Concerning orders and rules during a state of emergency.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1029/2021,https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false
1387845,1792,HB1030,2,Engrossed,3/6/2021,Concerning a community aviation revitalization loan program.,Concerning a community aviation revitalization loan program.,0,,1/10/2022,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1030/2021,https://app.leg.wa.gov/billsummary?BillNumber=1030&Year=2021&Initiative=false
1388209,1792,HB1031,4,Passed,4/16/2021,Concerning the government issuance of a certificate of birth resulting in stillbirth.,Concerning the government issuance of a certificate of birth resulting in stillbirth.,0,,4/16/2021,"Chapter 55, 2021 Laws.",https://legiscan.com/WA/bill/HB1031/2021,https://app.leg.wa.gov/billsummary?BillNumber=1031&Year=2021&Initiative=false
1388247,1792,HB1032,1,Introduced,1/11/2021,Concerning early retirement options for members of the teachers&#x27; retirement system and school employees&#x27; retirement system plans 2 and 3.,Concerning early retirement options for members of the teachers&#x27; retirement system and school employees&#x27; retirement system plans 2 and 3.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1032/2021,https://app.leg.wa.gov/billsummary?BillNumber=1032&Year=2021&Initiative=false
1388443,1792,HB1033,4,Passed,4/26/2021,Concerning the Washington customized employment training program.,Concerning the Washington customized employment training program.,0,,4/26/2021,Effective date 7/1/2021.,https://legiscan.com/WA/bill/HB1033/2021,https://app.leg.wa.gov/billsummary?BillNumber=1033&Year=2021&Initiative=false
1388458,1792,HB1034,4,Passed,4/26/2021,Concerning park and recreation district levies.,Concerning park and recreation district levies.,0,,4/26/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1034/2021,https://app.leg.wa.gov/billsummary?BillNumber=1034&Year=2021&Initiative=false
1388465,1792,HB1035,1,Introduced,1/11/2021,Providing local governments with options to grant rent relief and preserve affordable housing in their communities.,Providing local governments with options to grant rent relief and preserve affordable housing in their communities.,933,House Finance,2/3/2022,"Executive session scheduled, but no action was taken in the House Committee on Finance at 8:00 AM.",https://legiscan.com/WA/bill/HB1035/2021,https://app.leg.wa.gov/billsummary?BillNumber=1035&Year=2021&Initiative=false
1388452,1792,HB1036,1,Introduced,1/11/2021,Reducing greenhouse gas emissions by reducing the carbon intensity of transportation fuel.,Reducing greenhouse gas emissions by reducing the carbon intensity of transportation fuel.,3814,House Environment & Energy,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1036/2021,https://app.leg.wa.gov/billsummary?BillNumber=1036&Year=2021&Initiative=false
1388435,1792,HB1037,4,Passed,4/14/2021,Concerning insurance adjusters.,Concerning insurance adjusters.,0,,4/14/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1037/2021,https://app.leg.wa.gov/billsummary?BillNumber=1037&Year=2021&Initiative=false
1388646,1792,HB1038,1,Introduced,1/11/2021,Prohibiting the possession of firearms by persons convicted of certain criminal offenses.,Prohibiting the possession of firearms by persons convicted of certain criminal offenses.,3813,House Civil Rights & Judiciary,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1038/2021,https://app.leg.wa.gov/billsummary?BillNumber=1038&Year=2021&Initiative=false
1388694,1792,HB1039,1,Introduced,1/11/2021,"Reporting on, updating, and expanding deployment of existing government programs that provide education on bicycle and pedestrian travel.","Reporting on, updating, and expanding deployment of existing government programs that provide education on bicycle and pedestrian travel.",946,House Transportation,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1039/2021,https://app.leg.wa.gov/billsummary?BillNumber=1039&Year=2021&Initiative=false
1388846,1792,HB1040,1,Introduced,1/11/2021,Concerning health care coverage for retired or disabled school employees.,Concerning health care coverage for retired or disabled school employees.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1040/2021,https://app.leg.wa.gov/billsummary?BillNumber=1040&Year=2021&Initiative=false
1388843,1792,HB1041,2,Engrossed,3/2/2021,Concerning sunshine committee recommendations regarding juveniles.,Concerning sunshine committee recommendations regarding juveniles.,943,House Rules,3/10/2022,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1041/2021,https://app.leg.wa.gov/billsummary?BillNumber=1041&Year=2021&Initiative=false
1388848,1792,HB1042,4,Passed,4/14/2021,"Revising the international application of the uniform child custody jurisdiction and enforcement act to protect families from facing the death penalty in certain foreign jurisdictions on the basis of religious beliefs, political beliefs, or sexual orientation.","Revising the international application of the uniform child custody jurisdiction and enforcement act to protect families from facing the death penalty in certain foreign jurisdictions on the basis of religious beliefs, political beliefs, or sexual orientation.",0,,4/14/2021,Effective date 4/14/2021.,https://legiscan.com/WA/bill/HB1042/2021,https://app.leg.wa.gov/billsummary?BillNumber=1042&Year=2021&Initiative=false
1388851,1792,HB1043,1,Introduced,1/11/2021,Concerning the audiology and speech-language pathology interstate compact.,Concerning the audiology and speech-language pathology interstate compact.,0,,2/22/2022,Returned to Rules Committee for second reading.,https://legiscan.com/WA/bill/HB1043/2021,https://app.leg.wa.gov/billsummary?BillNumber=1043&Year=2021&Initiative=false
1388844,1792,HB1044,4,Passed,5/10/2021,Creating prison to postsecondary education pathways.,Creating prison to postsecondary education pathways.,0,,5/10/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1044/2021,https://app.leg.wa.gov/billsummary?BillNumber=1044&Year=2021&Initiative=false
1388847,1792,HB1045,1,Introduced,1/11/2021,Calculating the provider rate for certain community residential services.,Calculating the provider rate for certain community residential services.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1045/2021,https://app.leg.wa.gov/billsummary?BillNumber=1045&Year=2021&Initiative=false
1388845,1792,HB1046,1,Introduced,1/11/2021,Concerning community solar programs.,Concerning community solar programs.,3814,House Environment & Energy,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1046/2021,https://app.leg.wa.gov/billsummary?BillNumber=1046&Year=2021&Initiative=false
1388885,1792,HB1047,1,Introduced,1/11/2021,Requiring coverage for hearing instruments for children and adolescents.,Requiring coverage for hearing instruments for children and adolescents.,937,House Health Care and Wellness,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1047/2021,https://app.leg.wa.gov/billsummary?BillNumber=1047&Year=2021&Initiative=false
1388897,1792,HB1048,2,Engrossed,2/14/2022,Concerning the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute.,Concerning the removal of specific religious references regarding the criminal mistreatment of children and vulnerable adults from a statute.,943,House Rules,3/10/2022,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1048/2021,https://app.leg.wa.gov/billsummary?BillNumber=1048&Year=2021&Initiative=false
1388888,1792,HB1049,4,Passed,5/10/2021,Concerning the off-site delivery of a vehicle by a vehicle dealer licensed under chapter 46.70 RCW.,Concerning the off-site delivery of a vehicle by a vehicle dealer licensed under chapter 46.70 RCW.,0,,5/10/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1049/2021,https://app.leg.wa.gov/billsummary?BillNumber=1049&Year=2021&Initiative=false
1388882,1792,HB1050,4,Passed,5/17/2021,Reducing greenhouse gas emissions from fluorinated gases.,Reducing greenhouse gas emissions from fluorinated gases.,0,,5/17/2021,Effective date 7/25/2021*.,https://legiscan.com/WA/bill/HB1050/2021,https://app.leg.wa.gov/billsummary?BillNumber=1050&Year=2021&Initiative=false
1388893,1792,HB1051,4,Passed,3/11/2022,Adding a faculty member to the board of regents at the research universities.,Adding a faculty member to the board of regents at the research universities.,0,,3/11/2022,Effective date 6/9/2022.,https://legiscan.com/WA/bill/HB1051/2021,https://app.leg.wa.gov/billsummary?BillNumber=1051&Year=2021&Initiative=false
1388899,1792,HB1052,4,Passed,3/11/2022,Concerning group insurance contract performance standards.,Concerning group insurance contract performance standards.,0,,3/11/2022,Effective date 6/9/2022.,https://legiscan.com/WA/bill/HB1052/2021,https://app.leg.wa.gov/billsummary?BillNumber=1052&Year=2021&Initiative=false
1388921,1792,HB1053,1,Introduced,1/11/2021,Delaying the implementation of restrictions on carryout bags.,Delaying the implementation of restrictions on carryout bags.,0,,1/10/2022,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1053/2021,https://app.leg.wa.gov/billsummary?BillNumber=1053&Year=2021&Initiative=false
1388922,1792,HB1054,4,Passed,5/18/2021,Establishing requirements for tactics and equipment used by peace officers.,Establishing requirements for tactics and equipment used by peace officers.,0,,5/18/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1054/2021,https://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2021&Initiative=false
1389025,1792,HB1055,4,Passed,4/14/2021,Extending the expiration date for reporting requirements on timber purchases.,Extending the expiration date for reporting requirements on timber purchases.,0,,4/14/2021,Effective date 6/30/2021.,https://legiscan.com/WA/bill/HB1055/2021,https://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2021&Initiative=false
1389030,1792,HB1056,2,Engrossed,1/22/2021,Concerning open public meeting notice requirements and declared emergencies.,Concerning open public meeting notice requirements and declared emergencies.,0,,2/22/2022,Returned to Rules Committee for third reading.,https://legiscan.com/WA/bill/HB1056/2021,https://app.leg.wa.gov/billsummary?BillNumber=1056&Year=2021&Initiative=false
1389022,1792,HB1057,1,Introduced,1/11/2021,Clarifying the meaning of the term &quot;enjoyment of life and property&quot; within the clean air act.,Clarifying the meaning of the term &quot;enjoyment of life and property&quot; within the clean air act.,3814,House Environment & Energy,1/10/2022,Referred to Environment & Energy.,https://legiscan.com/WA/bill/HB1057/2021,https://app.leg.wa.gov/billsummary?BillNumber=1057&Year=2021&Initiative=false
1390980,1792,HB1058,1,Introduced,1/11/2021,Modifying the sales and use tax for cultural access programs by allowing the tax to be imposed by a councilmanic or commission authority and defining timelines and priorities for action.,Modifying the sales and use tax for cultural access programs by allowing the tax to be imposed by a councilmanic or commission authority and defining timelines and priorities for action.,933,House Finance,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1058/2021,https://app.leg.wa.gov/billsummary?BillNumber=1058&Year=2021&Initiative=false
1390986,1792,HB1059,1,Introduced,1/11/2021,Concerning fireworks prohibitions adopted by cities or counties.,Concerning fireworks prohibitions adopted by cities or counties.,943,House Rules,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1059/2021,https://app.leg.wa.gov/billsummary?BillNumber=1059&Year=2021&Initiative=false
1390974,1792,HB1060,1,Introduced,1/11/2021,Requiring legislative approval to extend a gubernatorial proclamation of a state of emergency.,Requiring legislative approval to extend a gubernatorial proclamation of a state of emergency.,3819,House State Government & Tribal Relations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1060/2021,https://app.leg.wa.gov/billsummary?BillNumber=1060&Year=2021&Initiative=false
1393232,1792,HB1061,4,Passed,4/16/2021,Concerning youth eligible for developmental disability services who are expected to exit the child welfare system.,Concerning youth eligible for developmental disability services who are expected to exit the child welfare system.,0,,4/16/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1061/2021,https://app.leg.wa.gov/billsummary?BillNumber=1061&Year=2021&Initiative=false
1392902,1792,HB1062,1,Introduced,1/11/2021,Concerning the creation of a limited spirits retail license.,Concerning the creation of a limited spirits retail license.,3145,House Commerce & Gaming,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1062/2021,https://app.leg.wa.gov/billsummary?BillNumber=1062&Year=2021&Initiative=false
1391853,1792,HB1063,4,Passed,4/16/2021,Allowing additional renewals for behavioral health professional trainee and associate credentials.,Allowing additional renewals for behavioral health professional trainee and associate credentials.,0,,4/16/2021,Effective date 4/16/2021.,https://legiscan.com/WA/bill/HB1063/2021,https://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2021&Initiative=false
1391832,1792,HB1064,4,Passed,4/14/2021,Requiring the disclosure of high-speed internet access availability in the seller&#x27;s disclosure statement.,Requiring the disclosure of high-speed internet access availability in the seller&#x27;s disclosure statement.,0,,4/14/2021,Effective date 7/25/2021.,https://legiscan.com/WA/bill/HB1064/2021,https://app.leg.wa.gov/billsummary?BillNumber=1064&Year=2021&Initiative=false
1391835,1792,HB1065,1,Introduced,1/11/2021,Concerning epidemic or pandemic vaccines.,Concerning epidemic or pandemic vaccines.,937,House Health Care and Wellness,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1065/2021,https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false
1391846,1792,HB1066,1,Introduced,1/11/2021,Concerning the powers and duties of educational service district boards.,Concerning the powers and duties of educational service district boards.,930,House Education,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1066/2021,https://app.leg.wa.gov/billsummary?BillNumber=1066&Year=2021&Initiative=false
1391830,1792,HB1067,1,Introduced,1/11/2021,Designating the Suciasaurus rex as the official dinosaur of the state of Washington.,Designating the Suciasaurus rex as the official dinosaur of the state of Washington.,0,,2/22/2022,Returned to Rules Committee for second reading.,https://legiscan.com/WA/bill/HB1067/2021,https://app.leg.wa.gov/billsummary?BillNumber=1067&Year=2021&Initiative=false
1393426,1792,HB1068,4,Passed,4/14/2021,Exempting election security information from public records disclosure.,Exempting election security information from public records disclosure.,0,,4/14/2021,Effective date 4/14/2021.,https://legiscan.com/WA/bill/HB1068/2021,https://app.leg.wa.gov/billsummary?BillNumber=1068&Year=2021&Initiative=false
1392021,1792,HB1069,4,Passed,5/13/2021,Concerning local government fiscal flexibility.,Concerning local government fiscal flexibility.,0,,5/13/2021,Effective date 5/13/2021.,https://legiscan.com/WA/bill/HB1069/2021,https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false
1392203,1792,HB1070,4,Passed,4/14/2021,Modifying allowed uses of local tax revenue for affordable housing and related services to include the acquisition and construction of affordable housing and facilities.,Modifying allowed uses of local tax revenue for affordable housing and related services to include the acquisition and construction of affordable housing and facilities.,0,,4/14/2021,Effective date 4/14/2021.,https://legiscan.com/WA/bill/HB1070/2021,https://app.leg.wa.gov/billsummary?BillNumber=1070&Year=2021&Initiative=false
1392096,1792,HB1071,1,Introduced,1/11/2021,Concerning bias-based criminal offenses.,Concerning bias-based criminal offenses.,2763,House Public Safety,1/10/2022,Referred to Public Safety.,https://legiscan.com/WA/bill/HB1071/2021,https://app.leg.wa.gov/billsummary?BillNumber=1071&Year=2021&Initiative=false
1392120,1792,HB1072,4,Passed,4/16/2021,Removing only one of the restrictions on the use of civil legal aid funds.,Removing only one of the restrictions on the use of civil legal aid funds.,0,,4/16/2021,"Chapter 58, 2021 Laws.",https://legiscan.com/WA/bill/HB1072/2021,https://app.leg.wa.gov/billsummary?BillNumber=1072&Year=2021&Initiative=false
1392177,1792,HB1073,4,Passed,4/21/2021,Expanding coverage of the paid family and medical leave program.,Expanding coverage of the paid family and medical leave program.,0,,4/21/2021,"Chapter 109, 2021 Laws.",https://legiscan.com/WA/bill/HB1073/2021,https://app.leg.wa.gov/billsummary?BillNumber=1073&Year=2021&Initiative=false
1392149,1792,HB1074,4,Passed,3/30/2022,"Concerning overdose and suicide fatality reviews. (REVISED FOR PASSED LEGISLATURE: Concerning overdose, withdrawal, and suicide fatality reviews.)","Concerning overdose and suicide fatality reviews. (REVISED FOR PASSED LEGISLATURE: Concerning overdose, withdrawal, and suicide fatality reviews.)",0,,3/30/2022,Effective date 6/9/2022.,https://legiscan.com/WA/bill/HB1074/2021,https://app.leg.wa.gov/billsummary?BillNumber=1074&Year=2021&Initiative=false
1392069,1792,HB1075,1,Introduced,1/11/2021,Reducing emissions from vehicles associated with on-demand transportation services.,Reducing emissions from vehicles associated with on-demand transportation services.,0,,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1075/2021,https://app.leg.wa.gov/billsummary?BillNumber=1075&Year=2021&Initiative=false
1394288,1792,HB1076,2,Engrossed,3/5/2021,Allowing whistleblowers to bring actions on behalf of the state for violations of workplace protections.,Allowing whistleblowers to bring actions on behalf of the state for violations of workplace protections.,943,House Rules,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1076/2021,https://app.leg.wa.gov/billsummary?BillNumber=1076&Year=2021&Initiative=false
1394322,1792,HB1077,1,Introduced,1/11/2021,Concerning Federal Way school district regionalization.,Concerning Federal Way school district regionalization.,2759,House Appropriations,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1077/2021,https://app.leg.wa.gov/billsummary?BillNumber=1077&Year=2021&Initiative=false
1394286,1792,HB1078,4,Passed,4/7/2021,Restoring voter eligibility for all persons convicted of a felony offense who are not in total confinement under the jurisdiction of the department of corrections.,Restoring voter eligibility for all persons convicted of a felony offense who are not in total confinement under the jurisdiction of the department of corrections.,0,,4/7/2021,Effective date 1/1/2022.,https://legiscan.com/WA/bill/HB1078/2021,https://app.leg.wa.gov/billsummary?BillNumber=1078&Year=2021&Initiative=false
1394298,1792,HB1079,1,Introduced,1/11/2021,Concerning the time frame for establishing charter schools.,Concerning the time frame for establishing charter schools.,930,House Education,1/10/2022,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1079/2021,https://app.leg.wa.gov/billsummary?BillNumber=1079&Year=2021&Initiative=false
1394283,1792,HB1080,4,Passed,5/18/2021,Concerning the capital budget.,Concerning the capital budget.,0,,5/18/2021,Effective date 5/18/2021**.,https://legiscan.com/WA/bill/HB1080/2021,https://app.leg.wa.gov/billsummary?BillNumber=1080&Year=2021&Initiative=false
