,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
70016,64788-55581,64788,FE,17996,STRATEGIES 360*,Employer,55581,WA AMBULANCE ASSN,20-Jan,4/16/2020,17045.0,WA AMBULANCE ASSN,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,55581.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64788),Health Care,SB 6534,Senate Health Care / Senate Ways & Means
70017,66177-55581,66177,FE,17996,STRATEGIES 360*,Employer,55581,WA AMBULANCE ASSN,20-Feb,4/16/2020,17045.0,WA AMBULANCE ASSN,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,55581.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66177),Health Care,SB 6534,Senate Health Care / Senate Ways & Means
70019,66897-29484,66897,FE,17393,Bogard & Johnson LLC,Employer,29484,Life Science Washington,20-Mar,4/16/2020,17063.0,Life Science Washington,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,29484.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Health Care,"workforce, UW Bothell, pharmaceuticals","H EE, S EET, H Aprops S WM"
70020,66905-47358,66905,FE,47356,Streuli Public Affairs,Employer,47358,WA CATTLEMEN'S ASSN,20-Mar,4/16/2020,17072.0,WA CATTLEMEN'S ASSN,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,47358.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66905),Agriculture,Livestock,Various Legislative Committees and State Agencies
70021,66917-37208,66917,FE,37193,Courtney Blatz,Employer,37208,WA CANNABUSINESS ASSN (CHRISTOPHERSEN INC*),20-Mar,4/16/2020,17073.0,WA CANNABUSINESS ASSN,363.7,0.0,363.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.7,37208.0,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70022,66891-28710,66891,FE,28708,Heather Trim,Employer,28710,ZERO WASTE WA,20-Mar,4/16/2020,17086.0,ZERO WASTE WA,665.38,0.0,665.38,69.0,0.0,0.0,0.0,0.0,0.0,69.0,734.38,28710.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66891),Environmental Affairs - natural resources - parks,waste/plastics,financial and other legislative committees
70023,66917-37214,66917,FE,37193,Courtney Blatz,Employer,37214,CLEANTECH ALLIANCE (BOSWELL CONSULTING*),20-Mar,4/16/2020,17088.0,CLEANTECH ALLIANCE,233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,37214.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70024,66874-18249,66874,FE,17391,SIMONE BOE,Employer,18249,WA EDUCATION ASSN,20-Mar,4/16/2020,17098.0,WA EDUCATION ASSN,6905.42,0.0,6905.42,23.73,0.0,0.0,0.0,0.0,0.0,23.73,6929.15,18249.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66874),Education,"Graduation, School Meals, Transparency","State Board, SBE, SBCTC, House and Senate Floor Action"
70025,66886-19564,66886,FE,17931,JULIE K SALVI,Employer,19564,WA EDUCATION ASSN,20-Mar,4/16/2020,17098.0,WA EDUCATION ASSN,8825.47,0.0,8825.47,55.36,0.0,0.0,0.0,0.0,0.0,55.36,8880.83,19564.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66886),Education,"SEBB implementation & policy changes, Local Optional Benefits, K-12 & Higher Education Employee Compensation and Leave issues: Plan 1 COLA","Rep. Bergquist, Senate Ways and Means, House Approps Committee and Staff, Floor Action, SEBB, OFM Staff"
70026,66888-19913,66888,FE,18106,LUCINDA L YOUNG,Employer,19913,WA EDUCATION ASSN,20-Mar,4/16/2020,17098.0,WA EDUCATION ASSN,9094.95,0.0,9094.95,132.35,0.0,0.0,0.0,0.0,0.0,132.35,9227.3,19913.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66888),Education,"Paraeducator Funding, K-12 Policy Issues","Sen. Wellman, Rep. Santos, Approps and Ways and Means Committees, House Education Committee, House and Senate Floor Sessions"
70027,66878-28169,66878,FE,17742,SHAWN M LEWIS,Employer,28169,WA EDUCATION ASSN,20-Mar,4/16/2020,17098.0,WA EDUCATION ASSN,2819.52,0.0,2819.52,0.0,0.0,2221.44,0.0,0.0,3683.72,5905.16,8724.68,28169.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66878),Education,"COVID-19 Response, Racial and Social Justice","Governor's Office, Attorney General's Office, OSPI Staff, OFM Staff, Floor Action"
70028,66884-28564,66884,FE,28561,LORRELL NOAHR,Employer,28564,WA EDUCATION ASSN,20-Mar,4/16/2020,17098.0,WA EDUCATION ASSN,7343.33,0.0,7343.33,116.3,0.0,0.0,0.0,0.0,0.0,116.3,7459.63,28564.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66884),Education,Education Fiscal Policy,"DCYF, EOGOAC, SBCTC, OPR Staff, OFM, Floor Action"
70029,66921-40646,66921,FE,40645,Catherine Holm,Employer,40646,WA FOOD INDUSTRY,20-Mar,4/16/2020,17117.0,WA FOOD INDUSTRY,2400.0,0.0,2400.0,37.38,0.0,0.0,0.0,0.0,0.0,37.38,2437.38,40646.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66921),Transportation,Transportation issues during COVID-19,"WA Governor's Office, WA legislature"
70030,66897-18268,66897,FE,17393,Bogard & Johnson LLC,Employer,18268,WA ASSN OF NURSE ANESTHETISTS,20-Mar,4/16/2020,17152.0,WA ASSN OF NURSE ANESTHETISTS,1400.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,18268.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Health Care,Health Care,H HC; S HC
70031,64788-49599,64788,FE,17996,STRATEGIES 360*,Employer,49599,WA POISON CENTER,20-Jan,4/16/2020,17166.0,WA POISON CENTER,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,49599.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64788),Fiscal,Capital Budget,Capital Budget
70032,66177-49599,66177,FE,17996,STRATEGIES 360*,Employer,49599,WA POISON CENTER,20-Feb,4/16/2020,17166.0,WA POISON CENTER,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,49599.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66177),Fiscal,Capital Budget,Capital Budget
70033,66922-18652,66922,FE,17520,Emerick & Bloom,Employer,18652,Home Care Association of America,20-Mar,4/16/2020,17168.0,Home Care Association of America,2000.0,0.0,2000.0,184.56,0.0,0.0,0.0,0.0,0.0,184.56,2184.56,18652.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66922),Health Care,Home Care,"Health care committees, DOH, DSHS"
70034,66898-39806,66898,FE,17840,GRANT NELSON,Employer,39806,WA PUBLIC UTILITIES DISTS ASSN,20-Mar,4/16/2020,17176.0,WA PUBLIC UTILITIES DISTS ASSN,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,39806.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66898),Energy and utilities,Climate & Energy,"E&E, EET"
70035,66898-19350,66898,FE,17840,GRANT NELSON,Employer,19350,WA RURAL ELECTRIC CO-OP ASSN,20-Mar,4/16/2020,17181.0,WA RURAL ELECTRIC CO-OP ASSN,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,19350.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66898),Energy and utilities,"Energy, Tax & Fiscal","E&E, EET, Finance"
70036,66904-19398,66904,FE,17870,OUTCOMES BY LEVY LLC*,Employer,19398,WA RECREATION & PARKS ASSN,20-Mar,4/16/2020,17183.0,WA RECREATION & PARKS ASSN,4600.0,0.0,4600.0,223.49,0.0,0.0,0.0,0.0,0.0,223.49,4823.49,19398.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66904),Environmental Affairs - natural resources - parks,"HB 2625 local parks funding options, SB 6248 Capital Budget, SB 6168 Operating Budget","Sen. Wagoner, Sen. Liias, Rep. Eslick on HB 2625; Rep Cindy Ryu on Operating Budet proviso, Rep. Doglio & other Cap Budget writers on SB 6248"
70037,66917-61499,66917,FE,37193,Courtney Blatz,Employer,61499,WA BEVERAGE ASSN,20-Mar,4/16/2020,17190.0,WA BEVERAGE ASSN,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,61499.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66917),Business and consumer affairs,various,various
70038,66897-18269,66897,FE,17393,Bogard & Johnson LLC,Employer,18269,WSLHA,20-Mar,4/16/2020,17192.0,WSLHA,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,18269.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Health Care,Health Care,H HC; S HC
70039,66895-46190,66895,FE,17528,LUKE ESSER,Employer,46190,WA ST CATHOLIC CONFERENCE,20-Mar,4/16/2020,17228.0,WA ST CATHOLIC CONFERENCE,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,46190.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66895),Law and justice,Religious Liberty,"Senate Law & Justice, House Civil Rights & Judiciary"
70040,66897-18270,66897,FE,17393,Bogard & Johnson LLC,Employer,18270,WA ST DESTINATION MARKETING ORGANIZATIONS ASSN,20-Mar,4/16/2020,17237.0,WA ST DESTINATION MARKETING ORGANIZATIONS ASSN,1600.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,18270.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Business and consumer affairs,Tourism,S T & ED; H CDH&TA
70041,66897-18271,66897,FE,17393,Bogard & Johnson LLC,Employer,18271,WA ST DENTAL HYGIENISTS ASSN,20-Mar,4/16/2020,17241.0,WA ST DENTAL HYGIENISTS ASSN,2675.0,0.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.0,18271.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Health Care,Health Care,H HC; S HC
70042,66922-18653,66922,FE,17520,Emerick & Bloom,Employer,18653,WA ST HOSPICE & PALLIATIVE CARE ORG,20-Mar,4/16/2020,17255.0,WA ST HOSPICE & PALLIATIVE CARE ORG,4000.0,0.0,4000.0,184.56,0.0,0.0,0.0,0.0,0.0,184.56,4184.56,18653.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66922),Health Care,Hopsice & Palliative Care,"Health care committees, DOH, HCA"
70043,66917-37234,66917,FE,37193,Courtney Blatz,Employer,37234,"WASTE MANAGEMENT OF WASHINGTON, INC. (BOSWELL CONSULTING*)",20-Mar,4/16/2020,17260.0,"WASTE MANAGEMENT OF WASHINGTON, INC.",233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,37234.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70044,66916-19613,66916,FE,17960,JEB C SHEPARD,Employer,19613,WA ST MEDICAL ASSN,20-Mar,4/16/2020,17261.0,WA ST MEDICAL ASSN,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,19613.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66916),Health Care,"COVID19, prior authorization, opioids, credentialing","DOH, HCA,OIC"
70045,66898-19351,66898,FE,17840,GRANT NELSON,Employer,19351,WA ST MOTORSPORT DEALERS ASSN,20-Mar,4/16/2020,17262.0,WA ST MOTORSPORT DEALERS ASSN,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19351.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66898),Transportation,Registration,Transportation
70046,66897-18272,66897,FE,17393,Bogard & Johnson LLC,Employer,18272,WA ST NURSES ASSN,20-Mar,4/16/2020,17265.0,WA ST NURSES ASSN,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,18272.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),,,
70047,66897-18273,66897,FE,17393,Bogard & Johnson LLC,Employer,18273,PHYSICAL THERAPY ASSN OF WA,20-Mar,4/16/2020,17279.0,PHYSICAL THERAPY ASSN OF WA,5179.58,0.0,5179.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5179.58,18273.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Health Care,Health Care,H HC; S HC; H Ed; S Ed
70048,66904-19399,66904,FE,17870,OUTCOMES BY LEVY LLC*,Employer,19399,WESTAF,20-Mar,4/16/2020,17301.0,WESTAF,4000.0,-2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19399.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66904),Fiscal,"SB 6248 Capital Budget; HB 2352 Building for the Arts; SB 5792 Cultural Access, SB 6312 non-profit fund-raising","SB 6248 - Sen. Liias, Rep. Doglio, Rep. Tharinger; HB 2352 - Rep. Tharinger; SB 5792 - Rep. Springer, Rep. Senn; SB 6312 - Sen. Zeiger"
70049,66893-49944,66893,FE,48733,Rachel Lauter,Employer,49944,WORKING WA,20-Mar,4/16/2020,17316.0,WORKING WA,325.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,49944.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66893),Labor,domestic workers,"labor committee, house and senate"
70050,64788-38812,64788,FE,17996,STRATEGIES 360*,Employer,38812,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,20-Jan,4/16/2020,23612.0,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,38812.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64788),,,
70051,66177-38812,66177,FE,17996,STRATEGIES 360*,Employer,38812,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,20-Feb,4/16/2020,23612.0,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,38812.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66177),,,
70052,66905-59901,66905,FE,47356,Streuli Public Affairs,Employer,59901,Motorola Solutions Inc (The Arledge Group),20-Mar,4/16/2020,26195.0,Motorola Solutions Inc,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,59901.0,Subcontract,37395.0,The Arledge Group,View report (https://accesshub.pdc.wa.gov/node/66905),,,
70053,66900-62495,66900,FE,17873,PACIFIC NW REGIONAL STRATEGIES LLC*,Employer,62495,awwppw washington area council,20-Mar,4/16/2020,29048.0,awwppw washington area council,2300.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,62495.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66900),Environmental Affairs - natural resources - parks,Plastic Bag,Senate and House Committees
70054,66898-59621,66898,FE,17840,GRANT NELSON,Employer,59621,Recreation Vehicle Industry Association,20-Mar,4/16/2020,30397.0,Recreation Vehicle Industry Association,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,59621.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66898),Transportation,Travel Trailers,Transportation
70055,64788-30627,64788,FE,17996,STRATEGIES 360*,Employer,30627,Save the Children US Programs,20-Jan,4/16/2020,30626.0,Save the Children US Programs,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30627.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64788),,,
70056,66177-30627,66177,FE,17996,STRATEGIES 360*,Employer,30627,Save the Children US Programs,20-Feb,4/16/2020,30626.0,Save the Children US Programs,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30627.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66177),,,
70057,66868-50205,66868,FE,28264,Randazzo LLC,Employer,50205,Snoqualmie Tribe,20-Mar,4/16/2020,31273.0,Snoqualmie Tribe,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,50205.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66868),Environmental Affairs - natural resources - parks,treating rights,WDFW/AGO
70058,66917-37223,66917,FE,37193,Courtney Blatz,Employer,37223,Nippon Paper Industries USA (BOSWELL CONSULTING*),20-Mar,4/16/2020,31405.0,Nippon Paper Industries USA,233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,37223.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70059,66917-40686,66917,FE,37193,Courtney Blatz,Employer,40686,Port of Hood River (BOSWELL CONSULTING*),20-Mar,4/16/2020,36737.0,Port of Hood River,233.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,40686.0,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70060,66905-61599,66905,FE,47356,Streuli Public Affairs,Employer,61599,City of Sedro-Woolley,20-Mar,4/16/2020,37314.0,City of Sedro-Woolley,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,61599.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66905),Local government,Transportation and Capital Budgets,Various Legislative Committees and State Agencies
70061,66906-50339,66906,FE,50337,Dan Bertolet,Employer,50339,Sightline Institute,20-Mar,4/16/2020,37788.0,Sightline Institute,765.6,0.0,765.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.6,50339.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66906),Environmental Affairs - natural resources - parks,"SSB 6302, HB 2570, SB 6617","Sen Liias, Reps Duerr, Fitzgibbon, Gregerson"
70062,66917-40719,66917,FE,37193,Courtney Blatz,Employer,40719,Recompose (CHRISTOPHERSEN INC*),20-Mar,4/16/2020,38316.0,Recompose,363.63,0.0,363.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.63,40719.0,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/66917),,,
70063,66889-50739,66889,FE,50738,Edmund Witter,Employer,50739,King County Bar Association,20-Mar,4/16/2020,38772.0,King County Bar Association,437.5,0.0,437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.5,50739.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66889),Law and justice,COVID Response,Dept. of Commerce; Governor's Office
70064,66897-39085,66897,FE,17393,Bogard & Johnson LLC,Employer,39085,"ReviverMx, Inc.",20-Mar,4/16/2020,39083.0,"ReviverMx, Inc.",3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,39085.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Transportation,digital license plates,S Trans; H Trans
70065,66903-39803,66903,FE,18100,KYLE WOODRING,Employer,39803,Affordable Communities Coalition,20-Mar,4/16/2020,39315.0,Affordable Communities Coalition,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,39803.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66903),Business and consumer affairs,Manufactured Housing/Mobile Home Parks,Senate Ways & Means
70066,66897-50764,66897,FE,17393,Bogard & Johnson LLC,Employer,50764,Museum of History & Industry,20-Mar,4/16/2020,39825.0,Museum of History & Industry,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,50764.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66897),Business and consumer affairs,civic engagement,H Approps; S W&M
70067,66895-47026,66895,FE,17528,LUKE ESSER,Employer,47026,City of Sammamish,20-Mar,4/16/2020,47025.0,City of Sammamish,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,47026.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/66895),Environmental Affairs - natural resources - parks,Parks,"Sen. Ways & Means, House Capital Budget"
