,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
16,24301-19239,24301,FE,17786,Leonard A Mc Comb,Employer,19239,PORT OF EVERETT,16-Jul,8/3/2016,16797.0,PORT OF EVERETT,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,19239.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24301),Fiscal,,
19,24325-18476,24325,FE,17457,MONTY COBB,Employer,18476,WA ASSN OF COUNTY OFFICIALS,16-Jul,8/3/2016,17085.0,WA ASSN OF COUNTY OFFICIALS,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,18476.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24325),Local government,,
21,24319-19612,24319,FE,17959,EVAN SHEFFELS,Employer,19612,WA ST FARM BUREAU,16-Jul,8/3/2016,17246.0,WA ST FARM BUREAU,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19612.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24319),Agriculture,,
22,24294-19715,24294,FE,17999,MARK L STREULI,Employer,19715,WA ST FARM BUREAU,16-Jul,8/3/2016,17246.0,WA ST FARM BUREAU,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19715.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24294),Agriculture,,
23,24286-19722,24286,FE,18007,JOHN STUHLMILLER,Employer,19722,WA ST FARM BUREAU,16-Jul,8/3/2016,17246.0,WA ST FARM BUREAU,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19722.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24286),Agriculture,,
24,24301-19240,24301,FE,17786,Leonard A Mc Comb,Employer,19240,WA ST HOSPITAL ASSN,16-Jul,8/3/2016,17252.0,WA ST HOSPITAL ASSN,10500.0,0.0,10500.0,996.26,0.0,0.0,0.0,0.0,0.0,996.26,11496.26,19240.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24301),Fiscal,,
31,24331-18345,24331,FE,17430,CAPITOL CONNECTION*,Employer,18345,ALLIANCE FOR AUTOMOTIVE INNOVATION,16-Jul,8/4/2016,16081.0,ALLIANCE FOR AUTOMOTIVE INNOVATION,4250.0,0.0,4250.0,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,7250.0,18345.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24331),Environmental Affairs - natural resources - parks,,
32,24349-18145,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18145,ASSISTED LIVING FEDERATION OF AMERICA,16-Jul,8/4/2016,16145.0,ASSISTED LIVING FEDERATION OF AMERICA,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,18145.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Health Care,,
33,24396-18867,24396,FE,17582,GORDON THOMAS HONEYWELL LAW*,Employer,18867,ASSN OF WA SPIRITS & WINE DISTRIBUTORS,16-Jul,8/4/2016,16172.0,ASSN OF WA SPIRITS & WINE DISTRIBUTORS,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18867.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24396),Business and consumer affairs,,
34,24366-18790,24366,FE,17573,CARL GIPSON,Employer,18790,AT&T SERVICES INC,16-Jul,8/4/2016,16175.0,AT&T SERVICES INC,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18790.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24366),Technology,,
35,24378-19250,24378,FE,17793,MARY MCHALE,Employer,19250,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK,16-Jun,8/4/2016,16221.0,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,19250.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24378),Health Care,,
38,24360-18875,24360,FE,17587,JON GOULD,Employer,18875,Children's Alliance,16-Jul,8/4/2016,16256.0,Children's Alliance,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18875.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24360),Human services,,
39,24336-19317,24336,FE,17825,CAREY L MORRIS,Employer,19317,CHILDHAVEN,16-Jun,8/4/2016,16257.0,CHILDHAVEN,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19317.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24336),Human services,,
40,24337-19317,24337,FE,17825,CAREY L MORRIS,Employer,19317,CHILDHAVEN,16-Jul,8/4/2016,16257.0,CHILDHAVEN,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19317.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24337),Human services,,
42,24349-18147,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18147,DB3,16-Jul,8/4/2016,16382.0,DB3,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,18147.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Business and consumer affairs,,
43,24352-18512,24352,FE,17469,JOSIE CUMMINGS,Employer,18512,DYNAMIC COLLECTORS INC,16-Jul,8/4/2016,16395.0,DYNAMIC COLLECTORS INC,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,18512.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24352),Business and consumer affairs,,
44,24331-18346,24331,FE,17430,CAPITOL CONNECTION*,Employer,18346,EQUAL JUSTICE COALITION,16-Jul,8/4/2016,16418.0,EQUAL JUSTICE COALITION,5408.33,0.0,5408.33,111.14,0.0,0.0,0.0,0.0,0.0,111.14,5519.47,18346.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24331),Law and justice,,
45,24349-18148,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18148,HUDSON GOVT AFFAIRS LLC,16-Jul,8/4/2016,16512.0,HUDSON GOVT AFFAIRS LLC,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18148.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Health Care,,
46,24331-18347,24331,FE,17430,CAPITOL CONNECTION*,Employer,18347,ALCOA US PRIMARY METALS,16-Jul,8/4/2016,16536.0,ALCOA US PRIMARY METALS,8317.5,0.0,8317.5,171.29,0.0,0.0,0.0,0.0,0.0,171.29,8488.79,18347.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24331),Environmental Affairs - natural resources - parks,,
47,24379-19914,24379,FE,18107,THEA ZAJAC,Employer,19914,LEUKEMIA & LYMPHOMA SOCIETY,16-Jul,8/4/2016,16597.0,LEUKEMIA & LYMPHOMA SOCIETY,384.0,0.0,384.0,554.0,0.0,0.0,0.0,0.0,0.0,554.0,938.0,19914.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24379),Health Care,,
48,24349-18149,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18149,LEWIS CO FIRE DIST 1,16-Jul,8/4/2016,16600.0,LEWIS CO FIRE DIST 1,1350.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,18149.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Fiscal,,
49,24383-18488,24383,FE,17462,PATRICK CONNOR,Employer,18488,NATL FEDERATION OF INDEPENDENT BUSINESS,16-Jul,8/4/2016,16665.0,NATL FEDERATION OF INDEPENDENT BUSINESS,8845.84,0.0,8845.84,1406.24,0.0,0.0,0.0,0.0,0.0,1406.24,10252.08,18488.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24383),Business and consumer affairs,,
50,24349-19948,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,19948,"NATIONAL GUARD ASSOC OF WA (Advocates, Inc.)",16-Jul,8/4/2016,16666.0,NATIONAL GUARD ASSOC OF WA,416.67,0.0,416.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.67,19948.0,Subcontract,17329.0,"Advocates, Inc.",View report (https://accesshub.pdc.wa.gov/node/24349),,,
51,24349-18150,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18150,NATURAL EXTRACTIONS INC,16-Jul,8/4/2016,16678.0,NATURAL EXTRACTIONS INC,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,18150.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Business and consumer affairs,,
52,24349-18151,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18151,PORT OF CENTRALIA,16-Jul,8/4/2016,16795.0,PORT OF CENTRALIA,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18151.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Transportation,,
53,24342-19045,24342,FE,17684,PATRICK JONES,Employer,19045,PORT OF MOSES LAKE,16-Jul,8/4/2016,16802.0,PORT OF MOSES LAKE,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,19045.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24342),Transportation,,
54,24336-19323,24336,FE,17825,CAREY L MORRIS,Employer,19323,PROSPERITY COUNSELING & TREATMENT SERVICES INC,16-Jun,8/4/2016,16819.0,PROSPERITY COUNSELING & TREATMENT SERVICES INC,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19323.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24336),Health Care,,
55,24337-19323,24337,FE,17825,CAREY L MORRIS,Employer,19323,PROSPERITY COUNSELING & TREATMENT SERVICES INC,16-Jul,8/4/2016,16819.0,PROSPERITY COUNSELING & TREATMENT SERVICES INC,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19323.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24337),Health Care,,
58,24349-18153,24349,FE,17339,Amber D Lewis Consulting LLC,Employer,18153,TRIPLE C COLLECTIVE,16-Jul,8/4/2016,16994.0,TRIPLE C COLLECTIVE,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,18153.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24349),Health Care,,
59,24353-19105,24353,FE,17720,EDLIRA KUKA,Employer,19105,VULCAN INC,16-Jan,8/4/2016,17039.0,VULCAN INC,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19105.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24353),Transportation,,
60,24351-19303,24351,FE,17817,ROBERT MITCHELL,Employer,19303,WA ASSN OF REALTORS,16-Jul,8/4/2016,17059.0,WA ASSN OF REALTORS,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,19303.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24351),Business and consumer affairs,,
61,24331-18349,24331,FE,17430,CAPITOL CONNECTION*,Employer,18349,WA FIRE COMMISSIONERS ASSN,16-Jul,8/4/2016,17113.0,WA FIRE COMMISSIONERS ASSN,6000.0,0.0,6000.0,111.14,0.0,0.0,0.0,0.0,0.0,111.14,6111.14,18349.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24331),Environmental Affairs - natural resources - parks,,
62,24375-19738,24375,FE,18018,KRISTOPHER I TEFFT,Employer,19738,WSIA,16-Jul,8/4/2016,17194.0,WSIA,3725.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0,19738.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24375),Labor,,
63,24336-19324,24336,FE,17825,CAREY L MORRIS,Employer,19324,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,16-Jun,8/4/2016,17227.0,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,1899.56,0.0,1899.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.56,19324.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24336),,,
64,24337-19324,24337,FE,17825,CAREY L MORRIS,Employer,19324,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,16-Jul,8/4/2016,17227.0,WA ST COALITION  AGAINST DOMESTIC VIOLENCE,1899.56,0.0,1899.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.56,19324.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24337),,,
65,24364-18544,24364,FE,17483,THOMAS M DAVIS,Employer,18544,WA ST FARM BUREAU,16-Jul,8/4/2016,17246.0,WA ST FARM BUREAU,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18544.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24364),Agriculture,,
66,24370-19911,24370,FE,18104,ANITA YANDLE,Employer,19911,WA ST ASSN FOR JUSTICE,16-Jul,8/4/2016,17289.0,WA ST ASSN FOR JUSTICE,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,19911.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24370),Law and justice,,
67,24331-18350,24331,FE,17430,CAPITOL CONNECTION*,Employer,18350,WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP,16-Jul,8/4/2016,17317.0,WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP,3000.0,0.0,3000.0,85.97,0.0,0.0,0.0,0.0,0.0,85.97,3085.97,18350.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24331),Transportation,,
69,24402-18801,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18801,ANHEUSER-BUSCH COMPANIES INC,16-Jul,8/5/2016,16128.0,ANHEUSER-BUSCH COMPANIES INC,5000.0,0.0,5000.0,0.0,0.0,12350.0,0.0,0.0,0.0,12350.0,17350.0,18801.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Business and consumer affairs,,
70,24408-19315,24408,FE,17823,MICHAEL M MORAN,Employer,19315,COLVILLE CONFEDERATED TRIBES,16-Jul,8/5/2016,16343.0,COLVILLE CONFEDERATED TRIBES,6500.0,0.0,6500.0,0.0,0.0,13950.0,0.0,0.0,0.0,13950.0,20450.0,19315.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24408),Fiscal,,
71,24402-18803,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18803,ENTERPRISE HOLDINGS LLC,16-Jul,8/5/2016,16396.0,ENTERPRISE HOLDINGS LLC,1650.0,0.0,1650.0,0.0,0.0,11150.0,0.0,0.0,0.0,11150.0,12800.0,18803.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Business and consumer affairs,,
72,24402-18804,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18804,ENERGY FREEDOM COALITION OF AMERICA LLC,16-Jul,8/5/2016,16414.0,ENERGY FREEDOM COALITION OF AMERICA LLC,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18804.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Energy and utilities,,
73,24402-18806,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18806,"McLANE COMPANY, Inc.",16-Jul,8/5/2016,16626.0,"McLANE COMPANY, Inc.",4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18806.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Business and consumer affairs,,
74,24402-18807,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18807,MULTICARE HEALTH SYSTEM,16-Jul,8/5/2016,16651.0,MULTICARE HEALTH SYSTEM,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,18807.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Health Care,,
75,24423-18366,24423,FE,17432,CAPITOL STRATEGIES CONSULTING*,Employer,18366,PACIFICORP,16-Jul,8/5/2016,16746.0,PACIFICORP,6500.0,0.0,6500.0,614.44,0.0,2100.0,0.0,0.0,0.0,2714.44,9214.44,18366.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24423),Energy and utilities,,
77,24402-18808,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18808,PHARMACEUTICAL RSRCH/MFG OF AMERICA,16-Jul,8/5/2016,16776.0,PHARMACEUTICAL RSRCH/MFG OF AMERICA,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,18808.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Health Care,,
78,24423-18367,24423,FE,17432,CAPITOL STRATEGIES CONSULTING*,Employer,18367,PORTLAND GENERAL ELECTRIC,16-Jul,8/5/2016,16798.0,PORTLAND GENERAL ELECTRIC,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,18367.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24423),Fiscal,,
79,24423-18368,24423,FE,17432,CAPITOL STRATEGIES CONSULTING*,Employer,18368,SHEET METAL & AIR CONDITION CONTRACTORS WEST WA,16-Jul,8/5/2016,16909.0,SHEET METAL & AIR CONDITION CONTRACTORS WEST WA,5563.0,0.0,5563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5563.0,18368.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24423),Labor,,
80,24423-18369,24423,FE,17432,CAPITOL STRATEGIES CONSULTING*,Employer,18369,SPOKANE TRANSIT AUTHORITY,16-Jul,8/5/2016,16943.0,SPOKANE TRANSIT AUTHORITY,4551.75,0.0,4551.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.75,18369.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24423),Transportation,,
84,24402-18811,24402,FE,17578,JEFFREY S GOMBOSKY,Employer,18811,WA HEALTH CARE ASSN,16-Jul,8/5/2016,17128.0,WA HEALTH CARE ASSN,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18811.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24402),Human services,,
87,24409-19381,24409,FE,17861,JOHN R OLSON,Employer,19381,WA INTERSCHOLASTIC ACTIVITIES ASSN,16-Jul,8/5/2016,17131.0,WA INTERSCHOLASTIC ACTIVITIES ASSN,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,19381.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24409),Education,,
88,24419-19153,24419,FE,17754,KENT LOPEZ,Employer,19153,WA RURAL ELECTRIC CO-OP ASSN,16-Jul,8/5/2016,17181.0,WA RURAL ELECTRIC CO-OP ASSN,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19153.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24419),Energy and utilities,,
89,24423-18370,24423,FE,17432,CAPITOL STRATEGIES CONSULTING*,Employer,18370,WA WATER POLICY ALLIANCE,16-Jul,8/5/2016,17212.0,WA WATER POLICY ALLIANCE,2236.0,0.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.0,18370.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24423),Agriculture,,
91,24430-19126,24430,FE,17738,WALTRAUT B LEHMANN,Employer,19126,PREMERA BLUE CROSS,16-Jul,8/6/2016,16812.0,PREMERA BLUE CROSS,302.5,0.0,302.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.5,19126.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24430),Health Care,,
92,24433-19646,24433,FE,17975,LEONARD SORRIN,Employer,19646,PREMERA BLUE CROSS,16-Jul,8/6/2016,16812.0,PREMERA BLUE CROSS,253.6,0.0,253.6,0.0,0.0,31200.0,0.0,0.0,0.0,31200.0,31453.6,19646.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24433),Health Care,,
93,24432-19734,24432,FE,18014,SHEELA TALLMAN,Employer,19734,PREMERA BLUE CROSS,16-Jul,8/6/2016,16812.0,PREMERA BLUE CROSS,363.9,0.0,363.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.9,19734.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24432),Health Care,,
96,24444-19915,24444,FE,18108,JENNIFER ZIEGLER,Employer,19915,CITY OF BURIEN,16-Jul,8/7/2016,16275.0,CITY OF BURIEN,3625.0,0.0,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.0,19915.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24444),,,
97,24444-19916,24444,FE,18108,JENNIFER ZIEGLER,Employer,19916,CITY OF CHENEY,16-Jul,8/7/2016,16277.0,CITY OF CHENEY,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,19916.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24444),Local government,,
98,24444-19917,24444,FE,18108,JENNIFER ZIEGLER,Employer,19917,CITY OF EDMONDS,16-Jul,8/7/2016,16280.0,CITY OF EDMONDS,3358.0,0.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358.0,19917.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/24444),Local government,,
99,24444-20052,24444,FE,18108,JENNIFER ZIEGLER,Employer,20052,CITY OF LACEY (MARK O BROWN),16-Jul,8/7/2016,16294.0,CITY OF LACEY,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,20052.0,Subcontract,17413.0,MARK O BROWN,View report (https://accesshub.pdc.wa.gov/node/24444),,,
100,24444-19987,24444,FE,18108,JENNIFER ZIEGLER,Employer,19987,CITY OF LONGVIEW (MARK O BROWN),16-Jul,8/7/2016,16295.0,CITY OF LONGVIEW,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,19987.0,Subcontract,17413.0,MARK O BROWN,View report (https://accesshub.pdc.wa.gov/node/24444),,,
101,24444-20035,24444,FE,18108,JENNIFER ZIEGLER,Employer,20035,CITY OF LAKE STEVENS (OUTCOMES BY LEVY LLC*),16-Jul,8/7/2016,16297.0,CITY OF LAKE STEVENS,2600.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,20035.0,Subcontract,17870.0,OUTCOMES BY LEVY LLC*,View report (https://accesshub.pdc.wa.gov/node/24444),,,
102,24444-20055,24444,FE,18108,JENNIFER ZIEGLER,Employer,20055,City of Vancouver (MARK O BROWN),16-Jul,8/7/2016,16319.0,City of Vancouver,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,20055.0,Subcontract,17413.0,MARK O BROWN,View report (https://accesshub.pdc.wa.gov/node/24444),,,
103,24444-19985,24444,FE,18108,JENNIFER ZIEGLER,Employer,19985,CITY OF YAKIMA (James P Justin (Government Relations Consulting Inc.)),16-Jul,8/7/2016,16321.0,CITY OF YAKIMA,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,19985.0,Subcontract,17688.0,James P Justin (Government Relations Consulting Inc.),View report (https://accesshub.pdc.wa.gov/node/24444),,,
