,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
52,90188-81725,90188,FE,81702,JH Consulting,Employer,81725,GREATER SEATTLE CHAMBER OF COMMERCE (BOSWELL CONSULTING*),22-Feb,2/27/2023,16483,GREATER SEATTLE CHAMBER OF COMMERCE,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81725,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
53,88328-81718,88328,FE,81702,JH Consulting,Employer,81718,HAMPTON TREE FARMS LLC (CHRISTOPHERSEN INC*),22-Jan,2/27/2023,16490,HAMPTON TREE FARMS LLC,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81718,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
54,90188-81718,90188,FE,81702,JH Consulting,Employer,81718,HAMPTON TREE FARMS LLC (CHRISTOPHERSEN INC*),22-Feb,2/27/2023,16490,HAMPTON TREE FARMS LLC,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81718,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
55,88576-19703,88576,FE,17996,STRATEGIES 360*,Employer,19703,Jefferson County,22-Jan,2/27/2023,16558,Jefferson County,5600.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,19703,Direct,,,View report (https://accesshub.pdc.wa.gov/node/88576),Fiscal,HB 1333,Fiscal
56,90384-19703,90384,FE,17996,STRATEGIES 360*,Employer,19703,Jefferson County,22-Feb,2/27/2023,16558,Jefferson County,7600.0,0.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,19703,Direct,,,View report (https://accesshub.pdc.wa.gov/node/90384),Fiscal,HB 1333,Fiscal
62,95187-73541,95187,FE,18008,Eileen Sullivan,Employer,73541,"McLANE COMPANY, Inc.",22-Aug,2/27/2023,16626,"McLANE COMPANY, Inc.",3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,73541,Direct,,,View report (https://accesshub.pdc.wa.gov/node/95187),Business and consumer affairs,Labor / Tax,All House Senate
63,88328-81713,88328,FE,81702,JH Consulting,Employer,81713,MERCK SHARP & DOHME LLC & AFFILIATES (CHRISTOPHERSEN INC*),22-Jan,2/27/2023,16632,MERCK SHARP & DOHME LLC & AFFILIATES,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81713,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
64,90188-81713,90188,FE,81702,JH Consulting,Employer,81713,MERCK SHARP & DOHME LLC & AFFILIATES (CHRISTOPHERSEN INC*),22-Feb,2/27/2023,16632,MERCK SHARP & DOHME LLC & AFFILIATES,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81713,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
65,89456-29219,89456,FE,17543,H2 Government Relations,Employer,29219,MUCKLESHOOT INDIAN TRIBE,22-Feb,2/27/2023,16650,MUCKLESHOOT INDIAN TRIBE,7416.66,0.0,7416.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416.66,29219,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89456),Local government,Natural Resources,"Senate Natural Resources & Parks, House Environment, Senate Agriculture, Water & Rural Economic Development"
66,88328-81726,88328,FE,81702,JH Consulting,Employer,81726,NORTHWEST AUTOMATIC VENDING ASSN (BOSWELL CONSULTING*),22-Jan,2/27/2023,16699,NORTHWEST AUTOMATIC VENDING ASSN,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81726,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
67,90188-81726,90188,FE,81702,JH Consulting,Employer,81726,NORTHWEST AUTOMATIC VENDING ASSN (BOSWELL CONSULTING*),22-Feb,2/27/2023,16699,NORTHWEST AUTOMATIC VENDING ASSN,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81726,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
68,88328-81714,88328,FE,81702,JH Consulting,Employer,81714,NORTHWEST KIDNEY CENTERS (CHRISTOPHERSEN INC*),22-Jan,2/27/2023,16711,NORTHWEST KIDNEY CENTERS,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81714,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
69,90188-81714,90188,FE,81702,JH Consulting,Employer,81714,NORTHWEST KIDNEY CENTERS (CHRISTOPHERSEN INC*),22-Feb,2/27/2023,16711,NORTHWEST KIDNEY CENTERS,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81714,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
70,91152-18288,91152,FE,17398,BOSWELL CONSULTING*,Employer,18288,NUCOR STEEL SEATTLE INC,22-Mar,2/27/2023,16727,NUCOR STEEL SEATTLE INC,5000.0,-560.43,4439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.57,18288,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Business and consumer affairs,various,various
71,92153-18288,92153,FE,17398,BOSWELL CONSULTING*,Employer,18288,NUCOR STEEL SEATTLE INC,22-Apr,2/27/2023,16727,NUCOR STEEL SEATTLE INC,5000.0,-560.43,4439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.57,18288,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Business and consumer affairs,various,various
72,88328-81727,88328,FE,81702,JH Consulting,Employer,81727,NUCOR STEEL SEATTLE INC (BOSWELL CONSULTING*),22-Jan,2/27/2023,16727,NUCOR STEEL SEATTLE INC,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81727,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
73,90188-81727,90188,FE,81702,JH Consulting,Employer,81727,NUCOR STEEL SEATTLE INC (BOSWELL CONSULTING*),22-Feb,2/27/2023,16727,NUCOR STEEL SEATTLE INC,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81727,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
74,88328-81715,88328,FE,81702,JH Consulting,Employer,81715,Pediatrix Medical Group (CHRISTOPHERSEN INC*),22-Jan,2/27/2023,16769,Pediatrix Medical Group,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81715,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
75,90188-81715,90188,FE,81702,JH Consulting,Employer,81715,Pediatrix Medical Group (CHRISTOPHERSEN INC*),22-Feb,2/27/2023,16769,Pediatrix Medical Group,229.16,0.0,229.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.16,81715,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
76,91152-18289,91152,FE,17398,BOSWELL CONSULTING*,Employer,18289,MC Construction,22-Mar,2/27/2023,16790,MC Construction,3000.0,-560.43,2439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.57,18289,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Business and consumer affairs,various,various
77,92153-18289,92153,FE,17398,BOSWELL CONSULTING*,Employer,18289,MC Construction,22-Apr,2/27/2023,16790,MC Construction,3000.0,-560.43,2439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.57,18289,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Business and consumer affairs,various,various
78,88328-81729,88328,FE,81702,JH Consulting,Employer,81729,MC Construction (BOSWELL CONSULTING*),22-Jan,2/27/2023,16790,MC Construction,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81729,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
79,90188-81729,90188,FE,81702,JH Consulting,Employer,81729,MC Construction (BOSWELL CONSULTING*),22-Feb,2/27/2023,16790,MC Construction,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81729,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
80,89456-67024,89456,FE,17543,H2 Government Relations,Employer,67024,PORT OF EVERETT,22-Feb,2/27/2023,16797,PORT OF EVERETT,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,67024,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89456),,,
81,91152-49202,91152,FE,17398,BOSWELL CONSULTING*,Employer,49202,PORT OF KALAMA,22-Mar,2/27/2023,16800,PORT OF KALAMA,2500.0,-560.43,1939.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.57,49202,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Transportation,various,various
82,92153-49202,92153,FE,17398,BOSWELL CONSULTING*,Employer,49202,PORT OF KALAMA,22-Apr,2/27/2023,16800,PORT OF KALAMA,2500.0,-560.43,1939.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.57,49202,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Transportation,various,various
83,88328-81736,88328,FE,81702,JH Consulting,Employer,81736,PORT OF KALAMA (BOSWELL CONSULTING*),22-Jan,2/27/2023,16800,PORT OF KALAMA,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81736,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
84,90188-81736,90188,FE,81702,JH Consulting,Employer,81736,PORT OF KALAMA (BOSWELL CONSULTING*),22-Feb,2/27/2023,16800,PORT OF KALAMA,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81736,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
85,95187-89470,95187,FE,18008,Eileen Sullivan,Employer,89470,PROLIANCE SURGEONS,22-Aug,2/27/2023,16817,PROLIANCE SURGEONS,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,89470,Direct,,,View report (https://accesshub.pdc.wa.gov/node/95187),,,
86,91152-40845,91152,FE,17398,BOSWELL CONSULTING*,Employer,40845,PEACEHEALTH,22-Mar,2/27/2023,16934,PEACEHEALTH,10000.0,-560.51,9439.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9439.49,40845,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Health Care,various,various
87,92153-40845,92153,FE,17398,BOSWELL CONSULTING*,Employer,40845,PEACEHEALTH,22-Apr,2/27/2023,16934,PEACEHEALTH,10000.0,-560.51,9439.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9439.49,40845,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Health Care,various,various
88,88328-81728,88328,FE,81702,JH Consulting,Employer,81728,PEACEHEALTH (BOSWELL CONSULTING*),22-Jan,2/27/2023,16934,PEACEHEALTH,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81728,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
89,90188-81728,90188,FE,81702,JH Consulting,Employer,81728,PEACEHEALTH (BOSWELL CONSULTING*),22-Feb,2/27/2023,16934,PEACEHEALTH,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81728,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
90,89456-18716,89456,FE,17543,H2 Government Relations,Employer,18716,GREATER SPOKANE INC,22-Feb,2/27/2023,16938,GREATER SPOKANE INC,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,18716,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89456),Higher education,"Capital, Higher Education","H Cap, H Approps, H Finance, S W&M, H Higher Ed, S Higher Ed"
91,88328-81722,88328,FE,81702,JH Consulting,Employer,81722,"STAND FOR CHILDREN, INC. (CHRISTOPHERSEN INC*)",22-Jan,2/27/2023,16949,"STAND FOR CHILDREN, INC.",250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,81722,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
92,90188-81722,90188,FE,81702,JH Consulting,Employer,81722,"STAND FOR CHILDREN, INC. (CHRISTOPHERSEN INC*)",22-Feb,2/27/2023,16949,"STAND FOR CHILDREN, INC.",250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,81722,Subcontract,17348.0,CHRISTOPHERSEN INC*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
93,88576-19711,88576,FE,17996,STRATEGIES 360*,Employer,19711,TULALIP TRIBES OF WA,22-Jan,2/27/2023,16997,TULALIP TRIBES OF WA,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,19711,Direct,,,View report (https://accesshub.pdc.wa.gov/node/88576),Environmental Affairs - natural resources - parks,HB 1753,Environment
94,90384-19711,90384,FE,17996,STRATEGIES 360*,Employer,19711,TULALIP TRIBES OF WA,22-Feb,2/27/2023,16997,TULALIP TRIBES OF WA,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,19711,Direct,,,View report (https://accesshub.pdc.wa.gov/node/90384),Environmental Affairs - natural resources - parks,HB 1753,Environment
100,91152-18291,91152,FE,17398,BOSWELL CONSULTING*,Employer,18291,Uber Technologies Inc and Affiliates,22-Mar,2/27/2023,17001,Uber Technologies Inc and Affiliates,6750.0,-560.43,6189.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6189.57,18291,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Transportation,various,various
101,92153-18291,92153,FE,17398,BOSWELL CONSULTING*,Employer,18291,Uber Technologies Inc and Affiliates,22-Apr,2/27/2023,17001,Uber Technologies Inc and Affiliates,6750.0,-560.43,6189.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6189.57,18291,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Transportation,various,various
102,88328-81731,88328,FE,81702,JH Consulting,Employer,81731,Uber Technologies Inc and Affiliates (BOSWELL CONSULTING*),22-Jan,2/27/2023,17001,Uber Technologies Inc and Affiliates,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81731,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
103,90188-81731,90188,FE,81702,JH Consulting,Employer,81731,Uber Technologies Inc and Affiliates (BOSWELL CONSULTING*),22-Feb,2/27/2023,17001,Uber Technologies Inc and Affiliates,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81731,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
104,91152-28159,91152,FE,17398,BOSWELL CONSULTING*,Employer,28159,VALLEY MEDICAL CENTER,22-Mar,2/27/2023,17027,VALLEY MEDICAL CENTER,7000.0,-560.43,6439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.57,28159,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Health Care,various,various
105,92153-28159,92153,FE,17398,BOSWELL CONSULTING*,Employer,28159,VALLEY MEDICAL CENTER,22-Apr,2/27/2023,17027,VALLEY MEDICAL CENTER,7000.0,-560.43,6439.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.57,28159,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Health Care,various,various
106,88328-81732,88328,FE,81702,JH Consulting,Employer,81732,VALLEY MEDICAL CENTER (BOSWELL CONSULTING*),22-Jan,2/27/2023,17027,VALLEY MEDICAL CENTER,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81732,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
107,90188-81732,90188,FE,81702,JH Consulting,Employer,81732,VALLEY MEDICAL CENTER (BOSWELL CONSULTING*),22-Feb,2/27/2023,17027,VALLEY MEDICAL CENTER,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81732,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
108,91152-18292,91152,FE,17398,BOSWELL CONSULTING*,Employer,18292,VIGOR INDUSTRIAL,22-Mar,2/27/2023,17035,VIGOR INDUSTRIAL,5500.0,-560.43,4939.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.57,18292,Direct,,,View report (https://accesshub.pdc.wa.gov/node/91152),Business and consumer affairs,various,various
109,92153-18292,92153,FE,17398,BOSWELL CONSULTING*,Employer,18292,VIGOR INDUSTRIAL,22-Apr,2/27/2023,17035,VIGOR INDUSTRIAL,5500.0,-560.43,4939.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.57,18292,Direct,,,View report (https://accesshub.pdc.wa.gov/node/92153),Business and consumer affairs,various,various
110,88328-81733,88328,FE,81702,JH Consulting,Employer,81733,VIGOR INDUSTRIAL (BOSWELL CONSULTING*),22-Jan,2/27/2023,17035,VIGOR INDUSTRIAL,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81733,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/88328),,,
111,90188-81733,90188,FE,81702,JH Consulting,Employer,81733,VIGOR INDUSTRIAL (BOSWELL CONSULTING*),22-Feb,2/27/2023,17035,VIGOR INDUSTRIAL,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,81733,Subcontract,17398.0,BOSWELL CONSULTING*,View report (https://accesshub.pdc.wa.gov/node/90188),,,
112,89456-85029,89456,FE,17543,H2 Government Relations,Employer,85029,VIRGINIA MASON FRANCISCAN HEALTH,22-Feb,2/27/2023,17037,VIRGINIA MASON FRANCISCAN HEALTH,3750.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,85029,Direct,,,View report (https://accesshub.pdc.wa.gov/node/89456),Health Care,Health Care,All House Senate Healthcare
