,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
60040,61380-59427,61380,FE,59426,Richard B Chisa,Employer,59427,PUBLIC SCHOOL EMPLOYEES OF WA,19-Nov,12/17/2019,16824.0,PUBLIC SCHOOL EMPLOYEES OF WA,19266.88,0.0,19266.88,377.58,0.0,32853.2,0.0,0.0,0.0,33230.78,52497.66,59427.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61380),Education,unknown,unknown
60041,61349-19901,61349,FE,18096,BRUCE WISHART,Employer,19901,PUGET SOUND KEEPER ALLIANCE,19-Nov,12/17/2019,16829.0,PUGET SOUND KEEPER ALLIANCE,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,19901.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61349),Environmental Affairs - natural resources - parks,water quality,"Department of Ecology, Department of Health, House Energy and Environment, Senate Energy and Environment"
60042,61306-19508,61306,FE,17905,T K BENTLER/PUBLIC AFFAIRS ASSOC*,Employer,19508,RAI Services Company,19-Nov,12/17/2019,16862.0,RAI Services Company,9305.42,0.0,9305.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9305.42,19508.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61306),,,
60043,61287-19728,61287,FE,18010,Brewer Public Affairs,Employer,19728,SCHINDLER ELEVATOR CORP,19-Nov,12/17/2019,16877.0,SCHINDLER ELEVATOR CORP,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,19728.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61287),Business and consumer affairs,Elevator Policy,"LNI Labor, Fiscal Committees"
60044,56223-18694,56223,FE,17536,Nick Federici,Employer,18694,SEIU 775,19-May,12/17/2019,16905.0,SEIU 775,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18694.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56223),Health Care,Long-Term Care,"Senate HC, Ways, House HC, Approps"
60045,56640-18694,56640,FE,17536,Nick Federici,Employer,18694,SEIU 775,19-Jun,12/17/2019,16905.0,SEIU 775,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18694.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56640),Health Care,Long-Term Care,"Senate HC, Ways, House HC, Approps"
60046,61349-19902,61349,FE,18096,BRUCE WISHART,Employer,19902,Sierra Club,19-Nov,12/17/2019,16915.0,Sierra Club,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,19902.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61349),Environmental Affairs - natural resources - parks,Climate change,"House Energy and Environment, Senate Energy and Environment"
60047,61349-19903,61349,FE,18096,BRUCE WISHART,Employer,19903,SOUND ACTION,19-Nov,12/17/2019,16930.0,SOUND ACTION,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,19903.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61349),Environmental Affairs - natural resources - parks,Orca Recovery,House Energy and Environment
60049,57116-19710,57116,FE,17996,STRATEGIES 360*,Employer,19710,TRANSALTA USA INC,19-Jun,12/17/2019,16989.0,TRANSALTA USA INC,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,19710.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
60050,61356-18432,61356,FE,17444,SARAH I CHERIN,Employer,18432,UNITED FOOD & COMM WRKRS # 3000,19-Nov,12/17/2019,17005.0,UNITED FOOD & COMM WRKRS # 3000,260.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,18432.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61356),Labor,various,labor
60051,56223-18695,56223,FE,17536,Nick Federici,Employer,18695,UNITED WAY OF KING CO,19-May,12/17/2019,17018.0,UNITED WAY OF KING CO,1666.66,0.0,1666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.66,18695.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56223),Human services,"Housing, homelessness, early learning, human services","Senate HSMHH, Ways, FII, K-12, House Approps, Comm Dev, HS/EL, Ed"
60052,56640-18695,56640,FE,17536,Nick Federici,Employer,18695,UNITED WAY OF KING CO,19-Jun,12/17/2019,17018.0,UNITED WAY OF KING CO,1666.66,0.0,1666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.66,18695.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56640),Human services,"Housing, homelessness, early learning, human services","Senate HSMHH, Ways, FII, K-12, House Approps, Comm Dev, HS/EL, Ed"
60053,61015-28516,61015,FE,28515,Barbara Wilson,Employer,28516,VULCAN INC,19-Nov,12/17/2019,17039.0,VULCAN INC,396.0,0.0,396.0,151.89,0.0,0.0,0.0,0.0,0.0,151.89,547.89,28516.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61015),Transportation,various,various
60054,57116-55581,57116,FE,17996,STRATEGIES 360*,Employer,55581,WA AMBULANCE ASSN,19-Jun,12/17/2019,17045.0,WA AMBULANCE ASSN,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,55581.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
60057,61349-49153,61349,FE,18096,BRUCE WISHART,Employer,49153,ZERO WASTE WA,19-Nov,12/17/2019,17086.0,ZERO WASTE WA,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,49153.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61349),Environmental Affairs - natural resources - parks,Solid Waste Legislation,"House Energy and Environment, Senate Energy and Environment, House Healthcare and Wellness, Senate Health and Longterm Care"
60058,61317-18249,61317,FE,17391,SIMONE BOE,Employer,18249,WA EDUCATION ASSN,19-Nov,12/17/2019,17098.0,WA EDUCATION ASSN,2256.89,0.0,2256.89,400.07,0.0,0.0,0.0,0.0,0.0,400.07,2656.96,18249.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61317),Education,"Higher Education, Assessment, School Based-Health Centers","Sen. Billig, Randall, Rep. Stonier, OSPI - TJ Kelly, State Board, Governor's Office - Career Connect, SBCTC - Arlen Harris"
60059,61327-19564,61327,FE,17931,JULIE K SALVI,Employer,19564,WA EDUCATION ASSN,19-Nov,12/17/2019,17098.0,WA EDUCATION ASSN,2829.54,0.0,2829.54,63.96,0.0,0.0,0.0,0.0,0.0,63.96,2893.5,19564.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61327),Education,"SEBB Implementation, K-12 and HE Employee Compensation and Leave Issue, Plan 1 COLA; Implementation of Higher Ed Investments","Sen. Billig, Hobbs, Keiser, Lovelett, Stanford, Rep. Stonier, Chopp, Hansen, Frame, SCPP, Senate Ways&Means-Budget Updates, HDCC/SDCC Fundraiser, House Approp Staff, Jt. Higher Ed Comm, DRS-Rules Hearing, OFM, HCA Staff"
60060,61330-19913,61330,FE,18106,LUCINDA L YOUNG,Employer,19913,WA EDUCATION ASSN,19-Nov,12/17/2019,17098.0,WA EDUCATION ASSN,4480.1,0.0,4480.1,722.06,0.0,303.16,0.0,0.0,0.0,1025.22,5505.32,19913.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61330),Education,"School Safety, Teacher Preparation Issues, Paraeducator Funding, Licensure Issues","Rep. Santos, Stonier, Senate Ed Comm-Legislator Mtgs, House Ed Comm-Legislator Mtgs, Paraeducator Board, PESB, Wincellar"
60061,61325-28564,61325,FE,28561,LORRELL NOAHR,Employer,28564,WA EDUCATION ASSN,19-Nov,12/17/2019,17098.0,WA EDUCATION ASSN,1246.34,0.0,1246.34,217.69,0.0,0.0,0.0,0.0,0.0,217.69,1464.03,28564.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61325),Education,Education Fiscal Policy,"Paul, Pellicciotti/Hunt, SDC Staff/ERFC/Ways & Means Staff, OFM, SCPP, HDC Staff"
60062,61099-18978,61099,FE,17649,DOUG HOOKS,Employer,18978,WA FOREST PROTECTION ASSN,19-Nov,12/17/2019,17120.0,WA FOREST PROTECTION ASSN,770.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,18978.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61099),Environmental Affairs - natural resources - parks,Forest Practices; Wildfire,Various
60064,56223-18698,56223,FE,17536,Nick Federici,Employer,18698,WA INFORMATION NETWORK 211,19-May,12/17/2019,17136.0,WA INFORMATION NETWORK 211,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18698.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56223),Human services,211 System,"Senate ways, house approps"
60065,56640-18698,56640,FE,17536,Nick Federici,Employer,18698,WA INFORMATION NETWORK 211,19-Jun,12/17/2019,17136.0,WA INFORMATION NETWORK 211,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18698.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56640),Human services,211 System,"Senate ways, house approps"
60066,56223-18699,56223,FE,17536,Nick Federici,Employer,18699,WA LOW-INCOME HOUSING ALLIANCE,19-May,12/17/2019,17143.0,WA LOW-INCOME HOUSING ALLIANCE,3750.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,18699.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56223),Human services,"Housing, homelessness","Senate HSMHH, Ways, FII, House Approps, Comm Dev, Judiciary"
60067,56640-18699,56640,FE,17536,Nick Federici,Employer,18699,WA LOW-INCOME HOUSING ALLIANCE,19-Jun,12/17/2019,17143.0,WA LOW-INCOME HOUSING ALLIANCE,3750.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,18699.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56640),Human services,"Housing, homelessness","Senate HSMHH, Ways, FII, House Approps, Comm Dev, Judiciary"
60069,61287-19729,61287,FE,18010,Brewer Public Affairs,Employer,19729,WSIA,19-Nov,12/17/2019,17194.0,WSIA,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,19729.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61287),Labor,Workers Comp. Insurance,"LNI, Labor and Fiscal Committees"
60070,56223-18700,56223,FE,17536,Nick Federici,Employer,18700,TOXIC-FREE FUTURE,19-May,12/17/2019,17201.0,TOXIC-FREE FUTURE,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,18700.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56223),Environmental Affairs - natural resources - parks,Enviroment,"S Enviro, H Enviro"
60071,56640-18700,56640,FE,17536,Nick Federici,Employer,18700,TOXIC-FREE FUTURE,19-Jun,12/17/2019,17201.0,TOXIC-FREE FUTURE,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,18700.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/56640),Environmental Affairs - natural resources - parks,Enviroment,"S Enviro, H Enviro"
60072,61306-19512,61306,FE,17905,T K BENTLER/PUBLIC AFFAIRS ASSOC*,Employer,19512,WA ST INDEPENDENT AUTO DEALERS ASSN,19-Nov,12/17/2019,17257.0,WA ST INDEPENDENT AUTO DEALERS ASSN,2600.0,0.0,2600.0,120.0,0.0,0.0,0.0,0.0,0.0,120.0,2720.0,19512.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61306),Transportation,Curbstones,Dept. of Licensing and Transportation Committees
60073,61373-19613,61373,FE,17960,JEB C SHEPARD,Employer,19613,WA ST MEDICAL ASSN,19-Nov,12/17/2019,17261.0,WA ST MEDICAL ASSN,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,19613.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61373),Health Care,"prior authorization, opioids, credentialing","OIC, HCA, DOH"
60074,61366-18975,61366,FE,17646,DEDI LITTLE,Employer,18975,WA ST PHARMACY ASSN,19-Dec,12/17/2019,17271.0,WA ST PHARMACY ASSN,6215.0,0.0,6215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215.0,18975.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61366),Health Care,health care issues related to pharmacy,"OIC, HCA, DOH, Senate & House Health Care committees"
60075,61198-19093,61198,FE,17710,TERRY KOHL,Employer,19093,WA ST SNOWMOBILE ASSN,19-Nov,12/17/2019,17282.0,WA ST SNOWMOBILE ASSN,833.33,0.0,833.33,224.52,0.0,0.0,0.0,0.0,0.0,224.52,1057.85,19093.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61198),Environmental Affairs - natural resources - parks,Snowmobile Recreation,HS SEN Labor Commerce Healthcare DOL DOH
60076,61198-19094,61198,FE,17710,TERRY KOHL,Employer,19094,WA ST SELF STORAGE ASSN,19-Nov,12/17/2019,17287.0,WA ST SELF STORAGE ASSN,1245.83,0.0,1245.83,51.21,0.0,0.0,0.0,0.0,0.0,51.21,1297.04,19094.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61198),Business and consumer affairs,Real Estate Self Storage Law,HS SEN Judicial Commerce Labor HS Business Finance
60077,60156-44291,60156,FE,29962,Mary Catherine McAleer,Employer,44291,WEYERHAEUSER CO,19-Oct,12/17/2019,17305.0,WEYERHAEUSER CO,264.25,0.0,264.25,0.0,0.0,41000.0,0.0,0.0,0.0,41000.0,41264.25,44291.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60156),Environmental Affairs - natural resources - parks,Forestry and Silviculture,"House of Representatives, WA DNR, WSDA"
60078,61348-44291,61348,FE,29962,Mary Catherine McAleer,Employer,44291,WEYERHAEUSER CO,19-Nov,12/17/2019,17305.0,WEYERHAEUSER CO,2007.6,0.0,2007.6,0.0,0.0,14000.0,0.0,0.0,0.0,14000.0,16007.6,44291.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61348),Environmental Affairs - natural resources - parks,Forestry and Silviculture,"House of Representatives, WA DNR, WSDA, Ecology"
60079,61350-44291,61350,FE,29962,Mary Catherine McAleer,Employer,44291,WEYERHAEUSER CO,19-Dec,12/17/2019,17305.0,WEYERHAEUSER CO,344.6,0.0,344.6,0.0,0.0,36500.0,601.95,0.0,0.0,37101.95,37446.55,44291.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/61350),Environmental Affairs - natural resources - parks,Forestry and Silviculture,"House of Representatives, WA DNR, WSDA, Ecology"
60080,57116-23621,57116,FE,17996,STRATEGIES 360*,Employer,23621,PORT OF SKAGIT,19-Jun,12/17/2019,23609.0,PORT OF SKAGIT,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,23621.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
60081,57116-38812,57116,FE,17996,STRATEGIES 360*,Employer,38812,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,19-Jun,12/17/2019,23612.0,WILLAPA-GRAYS HARBOR OYSTER GROWERS ASSN,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,38812.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
60083,57116-30627,57116,FE,17996,STRATEGIES 360*,Employer,30627,Save the Children US Programs,19-Jun,12/17/2019,30626.0,Save the Children US Programs,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30627.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
60085,57116-37447,57116,FE,17996,STRATEGIES 360*,Employer,37447,City of Sedro-Woolley,19-Jun,12/17/2019,37314.0,City of Sedro-Woolley,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,37447.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/57116),,,
