,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
25020,37388-19641,37388,FE,17974,MELANIE J SMITH,Employer,19641,PRO-CHOICE WASHINGTON,17-Oct,11/2/2017,16656.0,PRO-CHOICE WASHINGTON,650.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,19641.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37388),Health Care,reproductive rights,healthcare
25021,37411-18998,37411,FE,17659,HOLLY CHISA,Employer,18998,NW GROCERY ASSN,17-Sep,11/2/2017,16707.0,NW GROCERY ASSN,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,18998.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37411),Business and consumer affairs,All Issues,Legislature
25022,37412-18998,37412,FE,17659,HOLLY CHISA,Employer,18998,NW GROCERY ASSN,17-Oct,11/2/2017,16707.0,NW GROCERY ASSN,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,18998.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37412),Business and consumer affairs,All Issues,Legislature
25023,37397-29383,37397,FE,17496,DOTY & ASSOC INC*,Employer,29383,OAKPOINTE LAND COVINGTON LLC,17-Oct,11/2/2017,16730.0,OAKPOINTE LAND COVINGTON LLC,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,29383.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25024,37397-18571,37397,FE,17496,DOTY & ASSOC INC*,Employer,18571,PARATRANSIT SERVICES,17-Oct,11/2/2017,16762.0,PARATRANSIT SERVICES,1500.0,0.0,1500.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,1535.0,18571.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25025,37394-28540,37394,FE,26001,BMcConsulting,Employer,28540,PARATRANSIT SERVICES (DOTY & ASSOC INC*),17-Oct,11/2/2017,16762.0,PARATRANSIT SERVICES,750.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,28540.0,Subcontract,17496.0,DOTY & ASSOC INC*,View report (https://accesshub.pdc.wa.gov/node/37394),,,
25026,37397-18572,37397,FE,17496,DOTY & ASSOC INC*,Employer,18572,PORT OF BREMERTON,17-Oct,11/2/2017,16793.0,PORT OF BREMERTON,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,18572.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25027,37384-19643,37384,FE,17974,MELANIE J SMITH,Employer,19643,Safe Babies Safe Moms,17-Jun,11/2/2017,16868.0,Safe Babies Safe Moms,1200.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,19643.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37384),Health Care,chemical dependency,healthcare
25028,37410-19728,37410,FE,18010,Brewer Public Affairs,Employer,19728,SCHINDLER ELEVATOR CORP,17-Oct,11/2/2017,16877.0,SCHINDLER ELEVATOR CORP,2500.0,0.0,2500.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,2534.7,19728.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37410),Business and consumer affairs,Elevators,"LNI, Labor"
25029,37384-25635,37384,FE,17974,MELANIE J SMITH,Employer,25635,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,17-Jun,11/2/2017,16932.0,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,600.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,25635.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37384),,,
25030,37385-25635,37385,FE,17974,MELANIE J SMITH,Employer,25635,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,17-Jul,11/2/2017,16932.0,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,720.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,25635.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37385),,,
25031,37386-25635,37386,FE,17974,MELANIE J SMITH,Employer,25635,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,17-Aug,11/2/2017,16932.0,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,720.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,25635.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37386),,,
25032,37387-25635,37387,FE,17974,MELANIE J SMITH,Employer,25635,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,17-Sep,11/2/2017,16932.0,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,720.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,25635.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37387),,,
25033,37388-25635,37388,FE,17974,MELANIE J SMITH,Employer,25635,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,17-Oct,11/2/2017,16932.0,MULTI-SERVICE CENTER LONG TERM CARE OMBUDSMAN PROGRAM,720.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,25635.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37388),,,
25034,37411-18999,37411,FE,17659,HOLLY CHISA,Employer,18999,TWO JINN INC,17-Sep,11/2/2017,17000.0,TWO JINN INC,4166.67,0.0,4166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.67,18999.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37411),Law and justice,Bail Issues,"Legislature, Courts"
25035,37412-18999,37412,FE,17659,HOLLY CHISA,Employer,18999,TWO JINN INC,17-Oct,11/2/2017,17000.0,TWO JINN INC,4166.67,0.0,4166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.67,18999.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37412),Law and justice,Bail Issues,"Legislature, Courts"
25036,37411-19000,37411,FE,17659,HOLLY CHISA,Employer,19000,UNITED TRUSTEES ASSN,17-Sep,11/2/2017,17015.0,UNITED TRUSTEES ASSN,1666.67,0.0,1666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.67,19000.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37411),Business and consumer affairs,DOTA,Dept of Commerce
25037,37412-19000,37412,FE,17659,HOLLY CHISA,Employer,19000,UNITED TRUSTEES ASSN,17-Oct,11/2/2017,17015.0,UNITED TRUSTEES ASSN,1666.67,0.0,1666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.67,19000.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37412),Business and consumer affairs,DOTA,Dept of Commerce
25038,37397-18574,37397,FE,17496,DOTY & ASSOC INC*,Employer,18574,WA REFLEXOLOGY ASSN,17-Oct,11/2/2017,17177.0,WA REFLEXOLOGY ASSN,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,18574.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25039,37410-19729,37410,FE,18010,Brewer Public Affairs,Employer,19729,WSIA,17-Oct,11/2/2017,17194.0,WSIA,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,19729.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37410),Business and consumer affairs,Insurance,"LNI, Labor"
25040,37397-18575,37397,FE,17496,DOTY & ASSOC INC*,Employer,18575,WA ST BAIL AGENTS ASSN,17-Oct,11/2/2017,17221.0,WA ST BAIL AGENTS ASSN,2000.0,0.0,2000.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,2057.0,18575.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25041,37394-29314,37394,FE,26001,BMcConsulting,Employer,29314,WA ST BAIL AGENTS ASSN (DOTY & ASSOC INC*),17-Oct,11/2/2017,17221.0,WA ST BAIL AGENTS ASSN,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,29314.0,Subcontract,17496.0,DOTY & ASSOC INC*,View report (https://accesshub.pdc.wa.gov/node/37394),,,
25042,37397-18577,37397,FE,17496,DOTY & ASSOC INC*,Employer,18577,WA ST ASSN OF FIRE CHIEFS,17-Oct,11/2/2017,17247.0,WA ST ASSN OF FIRE CHIEFS,3358.6,0.0,3358.6,350.67,0.0,0.0,0.0,0.0,0.0,350.67,3709.27,18577.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25043,37394-28541,37394,FE,26001,BMcConsulting,Employer,28541,WA ST ASSN OF FIRE CHIEFS (DOTY & ASSOC INC*),17-Oct,11/2/2017,17247.0,WA ST ASSN OF FIRE CHIEFS,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,28541.0,Subcontract,17496.0,DOTY & ASSOC INC*,View report (https://accesshub.pdc.wa.gov/node/37394),,,
25044,37384-24482,37384,FE,17974,MELANIE J SMITH,Employer,24482,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,17-Jun,11/2/2017,17284.0,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,650.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,24482.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37384),,,
25045,37385-24482,37385,FE,17974,MELANIE J SMITH,Employer,24482,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,17-Jul,11/2/2017,17284.0,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,700.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,24482.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37385),,,
25046,37386-24482,37386,FE,17974,MELANIE J SMITH,Employer,24482,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,17-Aug,11/2/2017,17284.0,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,700.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,24482.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37386),,,
25047,37387-24482,37387,FE,17974,MELANIE J SMITH,Employer,24482,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,17-Sep,11/2/2017,17284.0,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,700.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,24482.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37387),,,
25048,37388-24482,37388,FE,17974,MELANIE J SMITH,Employer,24482,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,17-Oct,11/2/2017,17284.0,WA ST SOCIETY FOR CLINICAL SOCIAL WORK,700.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,24482.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37388),,,
25049,37384-19644,37384,FE,17974,MELANIE J SMITH,Employer,19644,WELLSPRING FAMILY SERVICES,17-Jun,11/2/2017,17297.0,WELLSPRING FAMILY SERVICES,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,19644.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37384),Human services,early learning and human services,"human services, early learning"
25050,37385-19644,37385,FE,17974,MELANIE J SMITH,Employer,19644,WELLSPRING FAMILY SERVICES,17-Jul,11/2/2017,17297.0,WELLSPRING FAMILY SERVICES,1150.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,19644.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37385),Human services,early learning and human services,"human services, early learning"
25051,37386-19644,37386,FE,17974,MELANIE J SMITH,Employer,19644,WELLSPRING FAMILY SERVICES,17-Aug,11/2/2017,17297.0,WELLSPRING FAMILY SERVICES,1150.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,19644.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37386),Human services,early learning and human services,"human services, early learning"
25052,37387-19644,37387,FE,17974,MELANIE J SMITH,Employer,19644,WELLSPRING FAMILY SERVICES,17-Sep,11/2/2017,17297.0,WELLSPRING FAMILY SERVICES,1150.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,19644.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37387),Human services,early learning and human services,"human services, early learning"
25053,37388-19644,37388,FE,17974,MELANIE J SMITH,Employer,19644,WELLSPRING FAMILY SERVICES,17-Oct,11/2/2017,17297.0,WELLSPRING FAMILY SERVICES,1150.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,19644.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37388),Human services,early learning and human services,"human services, early learning"
25054,37394-26037,37394,FE,26001,BMcConsulting,Employer,26037,City of Bremerton,17-Oct,11/2/2017,26023.0,City of Bremerton,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,26037.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37394),State government,,
25055,37397-29165,37397,FE,17496,DOTY & ASSOC INC*,Employer,29165,ACTION DD (GOVERNMENT RELATIONS SERVICES*),17-Oct,11/2/2017,27525.0,ACTION DD,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,29165.0,Subcontract,17589.0,GOVERNMENT RELATIONS SERVICES*,View report (https://accesshub.pdc.wa.gov/node/37397),,,
25056,37384-29031,37384,FE,17974,MELANIE J SMITH,Employer,29031,The Youth Justice Fund,17-Jun,11/2/2017,29012.0,The Youth Justice Fund,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,29031.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37384),,,
25057,37385-29031,37385,FE,17974,MELANIE J SMITH,Employer,29031,The Youth Justice Fund,17-Jul,11/2/2017,29012.0,The Youth Justice Fund,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,29031.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37385),,,
25058,37386-29031,37386,FE,17974,MELANIE J SMITH,Employer,29031,The Youth Justice Fund,17-Aug,11/2/2017,29012.0,The Youth Justice Fund,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,29031.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37386),,,
25059,37387-29031,37387,FE,17974,MELANIE J SMITH,Employer,29031,The Youth Justice Fund,17-Sep,11/2/2017,29012.0,The Youth Justice Fund,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,29031.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37387),,,
25060,37388-29031,37388,FE,17974,MELANIE J SMITH,Employer,29031,The Youth Justice Fund,17-Oct,11/2/2017,29012.0,The Youth Justice Fund,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,29031.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37388),,,
25063,37397-30776,37397,FE,17496,DOTY & ASSOC INC*,Employer,30776,CCD Black Diamond Partners LLC,17-Oct,11/2/2017,30757.0,CCD Black Diamond Partners LLC,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,30776.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37397),State government,,
25072,37420-26837,37420,FE,17638,MORGAN HICKEL,Employer,26837,WA Hospitality Assn,17-Oct,11/3/2017,26557.0,WA Hospitality Assn,2800.0,0.0,2800.0,168.4,0.0,0.0,0.0,0.0,0.0,168.4,2968.4,26837.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37420),State government,Tourism 1123/5251,All - Legislature
25073,37430-18345,37430,FE,17430,CAPITOL CONNECTION*,Employer,18345,ALLIANCE FOR AUTOMOTIVE INNOVATION,17-Oct,11/4/2017,16081.0,ALLIANCE FOR AUTOMOTIVE INNOVATION,5083.33,0.0,5083.33,0.0,0.0,19500.0,0.0,0.0,0.0,19500.0,24583.33,18345.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37430),Technology,Autonomous Vehicles,Representative Zack Hudgins
25074,37430-18346,37430,FE,17430,CAPITOL CONNECTION*,Employer,18346,EQUAL JUSTICE COALITION,17-Oct,11/4/2017,16418.0,EQUAL JUSTICE COALITION,5950.0,0.0,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.0,18346.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37430),Law and justice,Low income civil defense,Judiciary Committee
25075,37432-18436,37432,FE,17448,"DONNA CHRISTENSEN, PACIFIC GOVERNMENT AFFAIRS",Employer,18436,NAVOS,17-Oct,11/4/2017,16503.0,NAVOS,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18436.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37432),Fiscal,Mental health,Budget and health care
25076,37430-18347,37430,FE,17430,CAPITOL CONNECTION*,Employer,18347,ALCOA US PRIMARY METALS,17-Oct,11/4/2017,16536.0,ALCOA US PRIMARY METALS,8317.5,0.0,8317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317.5,18347.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37430),Environmental Affairs - natural resources - parks,Carbon tax,Department of Ecology
25077,37432-18438,37432,FE,17448,"DONNA CHRISTENSEN, PACIFIC GOVERNMENT AFFAIRS",Employer,18438,WA COALITION FOR GIFTED EDUCATION,17-Oct,11/4/2017,17079.0,WA COALITION FOR GIFTED EDUCATION,850.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,18438.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37432),Fiscal,K-12 education,"Education, OSPI, budget"
25078,37430-18349,37430,FE,17430,CAPITOL CONNECTION*,Employer,18349,WA FIRE COMMISSIONERS ASSN,17-Oct,11/4/2017,17113.0,WA FIRE COMMISSIONERS ASSN,6200.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,18349.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37430),Environmental Affairs - natural resources - parks,Wild fire,Natural Resources Committee
25079,37432-18439,37432,FE,17448,"DONNA CHRISTENSEN, PACIFIC GOVERNMENT AFFAIRS",Employer,18439,WA ST CATHOLIC CONFERENCE,17-Oct,11/4/2017,17228.0,WA ST CATHOLIC CONFERENCE,3800.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,18439.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37432),Fiscal,budget,"Budget committees, human services"
25080,37430-18350,37430,FE,17430,CAPITOL CONNECTION*,Employer,18350,WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP,17-Oct,11/4/2017,17317.0,WRIGHT RUNSTAD ASSOC LIMITED PARTNERSHIP,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,18350.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37430),Transportation,Freeway offramps,Capital Budget Committee
25081,37432-18440,37432,FE,17448,"DONNA CHRISTENSEN, PACIFIC GOVERNMENT AFFAIRS",Employer,18440,Washington State Alliance of YMCAs,17-Oct,11/4/2017,17323.0,Washington State Alliance of YMCAs,3200.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,18440.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/37432),Fiscal,budget,"DEL, Appropriations, Ways & Means"
