,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
100016,86160-73123,86160,FE,18008,Eileen Sullivan,Employer,73123,COMCAST CABLE COMMUNICATIONS,21-Dec,1/2/2022,16344.0,COMCAST CABLE COMMUNICATIONS,6500.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,73123.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Technology,Privacy,"H Innovation, Technology & Economic Development, S Environment, Energy & Technology"
100018,86163-18529,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,18529,DaVita Inc.,21-Dec,1/2/2022,16380.0,DaVita Inc.,6000.0,0.0,6000.0,73.0,0.0,4000.0,0.0,0.0,0.0,4073.0,10073.0,18529.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care
100019,86160-73988,86160,FE,18008,Eileen Sullivan,Employer,73988,"Meta Platforms, Inc.",21-Dec,1/2/2022,16430.0,"Meta Platforms, Inc.",5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,73988.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Technology,Privacy,"H Innovation, Technology & Economic Development, S Environment, Energy & Technology"
100021,86154-19244,86154,FE,17790,GAIL TORAASON MCGAFFICK INC*,Employer,19244,FRESENIUS MEDICAL CARE NORTH AMERICA,21-Dec,1/2/2022,16462.0,FRESENIUS MEDICAL CARE NORTH AMERICA,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19244.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86154),,,
100022,86158-18984,86158,FE,17654,Trent M House,Employer,18984,GENENTECH,21-Dec,1/2/2022,16467.0,GENENTECH,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,18984.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Health Care,Drug Pricing,Health Care Committees
100024,86160-73541,86160,FE,18008,Eileen Sullivan,Employer,73541,"McLANE COMPANY, Inc.",21-Dec,1/2/2022,16626.0,"McLANE COMPANY, Inc.",3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,73541.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Business and consumer affairs,Transportation and Labor,All House Senate
100026,86163-18531,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,18531,"Novartis Services, Inc.",21-Dec,1/2/2022,16725.0,"Novartis Services, Inc.",4583.33,0.0,4583.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4583.33,18531.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,pharmaceuticals,health care
100027,86163-18532,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,18532,PACIFIC DENTAL SERVICES,21-Dec,1/2/2022,16749.0,PACIFIC DENTAL SERVICES,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,18532.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Dental Care,Health Care
100028,86154-20022,86154,FE,17790,GAIL TORAASON MCGAFFICK INC*,Employer,20022,PIERCE CO ALLIANCE (MELANIE STEWART & ASSOC LLC*),21-Dec,1/2/2022,16782.0,PIERCE CO ALLIANCE,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,20022.0,Subcontract,17991.0,MELANIE STEWART & ASSOC LLC*,View report (https://accesshub.pdc.wa.gov/node/86154),,,
100030,86158-18987,86158,FE,17654,Trent M House,Employer,18987,PORT OF SEATTLE,21-Dec,1/2/2022,16805.0,PORT OF SEATTLE,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,18987.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Transportation,"Real ID, TNC's, Taxi Cabs, Elections","Transportation Committees, Local Government Committees"
100031,86158-18988,86158,FE,17654,Trent M House,Employer,18988,PROVIDENCE HEALTH & SERVICES- WA,21-Dec,1/2/2022,16821.0,PROVIDENCE HEALTH & SERVICES- WA,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,18988.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Health Care,Dental Residencies,Health Care Committee
100032,86159-80001,86159,FE,46174,"Washington Government Relations, LLC",Employer,80001,RENTAL HOUSING ASSN OF WA,21-Dec,1/2/2022,16894.0,RENTAL HOUSING ASSN OF WA,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,80001.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86159),Business and consumer affairs,Landlord / Tenant,"Senate Housing & Local Government Committee, House Housing, Human Services & Veterans Committee"
100034,86163-39257,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,39257,Astria Health,21-Dec,1/2/2022,16957.0,Astria Health,6000.0,0.0,6000.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,6073.0,39257.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health care,Health care
100036,86163-18534,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,18534,TAKEDA PHARMACEUTICALS,21-Dec,1/2/2022,16970.0,TAKEDA PHARMACEUTICALS,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,18534.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care Committees
100037,86154-28018,86154,FE,17790,GAIL TORAASON MCGAFFICK INC*,Employer,28018,VIRGINIA MASON FRANCISCAN HEALTH,21-Dec,1/2/2022,17037.0,VIRGINIA MASON FRANCISCAN HEALTH,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,28018.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86154),Health Care,Monitoring health care rulemaking,"DOH, HCA, OIC"
100038,86163-73251,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,73251,WA AMBULATORY SURGERY CENTER ASSN,21-Dec,1/2/2022,17060.0,WA AMBULATORY SURGERY CENTER ASSN,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,73251.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care Committee
100039,86158-39392,86158,FE,17654,Trent M House,Employer,39392,WA BANKERS ASSN,21-Dec,1/2/2022,17061.0,WA BANKERS ASSN,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,39392.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Financial institutions and insurance,Banking,"House Finance, Senate Financial Institutions"
100040,86158-18991,86158,FE,17654,Trent M House,Employer,18991,WA ST DENTAL ASSN,21-Dec,1/2/2022,17238.0,WA ST DENTAL ASSN,8750.0,0.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.0,18991.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Health Care,Dental Insurance Reforms,Health Care Committees
100041,86163-27407,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,27407,WA ST MEDICAL ASSN,21-Dec,1/2/2022,17261.0,WA ST MEDICAL ASSN,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,27407.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care
100042,86154-19246,86154,FE,17790,GAIL TORAASON MCGAFFICK INC*,Employer,19246,Washington State Podiatric Medical Association,21-Dec,1/2/2022,17272.0,Washington State Podiatric Medical Association,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19246.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86154),Health Care,"Monitor health care rulemaking, track Podiatric Medical Board","DOH, HCA, Podiatric Medical Board, OIC"
100044,86154-19247,86154,FE,17790,GAIL TORAASON MCGAFFICK INC*,Employer,19247,Yakima Valley Memorial Hospital Association,21-Dec,1/2/2022,17321.0,Yakima Valley Memorial Hospital Association,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,19247.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86154),Health Care,monitoring health care rulemaking,"DOH, HCA, OIC"
100045,86163-26046,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,26046,"U.S. Anesthesia Partners, Inc.",21-Dec,1/2/2022,26042.0,"U.S. Anesthesia Partners, Inc.",6000.0,0.0,6000.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,6073.0,26046.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care
100046,86158-48852,86158,FE,17654,Trent M House,Employer,48852,WA Hospitality Assn,21-Dec,1/2/2022,26557.0,WA Hospitality Assn,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,48852.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Business and consumer affairs,Covid,All House Senate + Gov
100047,86160-72998,86160,FE,18008,Eileen Sullivan,Employer,72998,JPMorgan Chase Holdings LLC,21-Dec,1/2/2022,28184.0,JPMorgan Chase Holdings LLC,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,72998.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Business and consumer affairs,Privacy,All House Senate
100048,86158-29353,86158,FE,17654,Trent M House,Employer,29353,"A Place for Mom, Inc.",21-Dec,1/2/2022,29258.0,"A Place for Mom, Inc.",1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,29353.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Business and consumer affairs,General Business Climate Monitoring,All Legislative Committees
100049,86160-77692,86160,FE,18008,Eileen Sullivan,Employer,77692,ChargePoint Inc,21-Dec,1/2/2022,37392.0,ChargePoint Inc,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,77692.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Transportation,Transportation,S & H Transportation
100051,86163-61371,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,61371,Life Flight Network,21-Dec,1/2/2022,54375.0,Life Flight Network,4666.0,0.0,4666.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,4739.0,61371.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care Committee
100052,86163-55789,86163,FE,17479,ROMAN M DANIELS-BROWN,Employer,55789,Confluence Health,21-Dec,1/2/2022,55787.0,Confluence Health,6000.0,0.0,6000.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,6073.0,55789.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86163),Health Care,Health Care,Health Care Committee and Ways and Means
100053,86162-61258,86162,FE,61257,Sandra Michelle Lennon,Employer,61258,Washington School-Based Health Alliance,21-Dec,1/2/2022,61254.0,Washington School-Based Health Alliance,462.5,0.0,462.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.5,61258.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86162),Health Care,DOH decision package re Young Adult Behavioral Health,Governor (for Governor's budget) and legislature re supplemental funding per DOH DP
100054,86160-72792,86160,FE,18008,Eileen Sullivan,Employer,72792,"Dropbox, Inc.",21-Dec,1/2/2022,72789.0,"Dropbox, Inc.",3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,72792.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Technology,Privacy,"H Innovation, Technology & Economic Development, S Environment, Energy & Technology"
100055,86160-73021,86160,FE,18008,Eileen Sullivan,Employer,73021,"Fiserv, Inc.",21-Dec,1/2/2022,73020.0,"Fiserv, Inc.",5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,73021.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),Technology,Privacy,"H Innovation, Technology & Economic Development, S Environment, Energy & Technology"
100056,86158-77950,86158,FE,17654,Trent M House,Employer,77950,American Cleaning Institute,21-Dec,1/2/2022,77949.0,American Cleaning Institute,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,77950.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Business and consumer affairs,Enviroment / Business,All House Senate
100057,86159-81915,86159,FE,46174,"Washington Government Relations, LLC",Employer,81915,Tacoma-Pierce County Association of Realtors,21-Dec,1/2/2022,81911.0,Tacoma-Pierce County Association of Realtors,2825.0,0.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.0,81915.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86159),Business and consumer affairs,Landlord / Tenant,"Senate Housing & Local Government Committee, House Housing, Human Services & Veterans Committee"
100058,86158-83466,86158,FE,17654,Trent M House,Employer,83466,Aerospace Machinists Joint Training Committee,21-Dec,1/2/2022,83460.0,Aerospace Machinists Joint Training Committee,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,83466.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86158),Transportation,Transportation,All House Senate Transportation
100059,86160-84184,86160,FE,18008,Eileen Sullivan,Employer,84184,UHV Manager LLC,21-Dec,1/2/2022,84181.0,UHV Manager LLC,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,84184.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86160),,,
100060,86212-49630,86212,FE,49611,Devon S. Connor-Green,Employer,49630,ARNPS UNITED OF WA ST,21-Dec,1/3/2022,16070.0,ARNPS UNITED OF WA ST,1250.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,49630.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86212),Health Care,Health Care,"H Health Care, S Health Care"
100061,84658-80843,84658,FE,38146,RNJ Strategies,Employer,80843,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,21-Nov,1/3/2022,16072.0,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,10250.0,0.0,10250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10250.0,80843.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/84658),Labor,Labor,All House Senate
100062,86148-80843,86148,FE,38146,RNJ Strategies,Employer,80843,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,21-Dec,1/3/2022,16072.0,Intl Assn of Machinists & Aerospace Workers Dist Lodge 751,10250.0,0.0,10250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10250.0,80843.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86148),Labor,Labor,All House Senate
100063,84658-38845,84658,FE,38146,RNJ Strategies,Employer,38845,Alliance for Gun Responsibility,21-Nov,1/3/2022,16083.0,Alliance for Gun Responsibility,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,38845.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/84658),Law and justice,Gun Responsibility,All House Senate
100064,86148-38845,86148,FE,38146,RNJ Strategies,Employer,38845,Alliance for Gun Responsibility,21-Dec,1/3/2022,16083.0,Alliance for Gun Responsibility,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,38845.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86148),Law and justice,Gun Responsibility,All House Senate
100065,86180-49713,86180,FE,17578,JEFFREY S GOMBOSKY,Employer,49713,"Graduation Alliance, Inc.",21-Dec,1/3/2022,16089.0,"Graduation Alliance, Inc.",3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,49713.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86180),,,
100066,86199-46893,86199,FE,17372,BRUCE K BECKETT,Employer,46893,AMERICAN FOREST RESOURCE CNCL,21-Dec,1/3/2022,16105.0,AMERICAN FOREST RESOURCE CNCL,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,46893.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86199),Environmental Affairs - natural resources - parks,"DNR Sustainable Harvest; ""Evergreen"" bill proposal; DNR timber sales",DNR; House/Senate Natural Resource Committees; JLARC
100067,86180-18801,86180,FE,17578,JEFFREY S GOMBOSKY,Employer,18801,ANHEUSER-BUSCH COMPANIES INC,21-Dec,1/3/2022,16128.0,ANHEUSER-BUSCH COMPANIES INC,5833.33,0.0,5833.33,0.0,0.0,12252.52,0.0,0.0,0.0,12252.52,18085.85,18801.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86180),,,
100068,86169-26596,86169,FE,26595,STEVEN SCHULTZ,Employer,26596,ARTHRITIS FOUNDATION,21-Dec,1/3/2022,16140.0,ARTHRITIS FOUNDATION,6853.84,0.0,6853.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6853.84,26596.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86169),Health Care,"Telehealth, Juvenile arthritis/pediatric rheumatology, accumulator adjustment programs",Legislature/Office of Insurance Commissioner
100069,86212-70233,86212,FE,49611,Devon S. Connor-Green,Employer,70233,ASSN OF ADV PRACTICE PSYCHIATRIC NURSES,21-Dec,1/3/2022,16147.0,ASSN OF ADV PRACTICE PSYCHIATRIC NURSES,1250.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,70233.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86212),Health Care,Health Care,"H Health Care, S Health Care"
100070,86171-61405,86171,FE,17359,CHRISTOPHER BANDOLI,Employer,61405,Association of Washington Healthcare Plans,21-Dec,1/3/2022,16169.0,Association of Washington Healthcare Plans,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,61405.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86171),Health Care,Health care financing issues,"Health care Committees, OIC, HCA, HBE"
100071,86179-19359,86179,FE,17848,THE NEXUS GROUP LLC*,Employer,19359,ASSN OF WA SCHOOL PRINCIPALS,21-Dec,1/3/2022,16173.0,ASSN OF WA SCHOOL PRINCIPALS,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,19359.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86179),Fiscal,Health Care Pensions Benefits,SCPP PFC SAO APPS SEBB PEBB HCA
100073,86214-18958,86214,FE,17630,Matthew A Hepner,Employer,18958,CERTIFIED ELECTRICAL WORKERS OF WA,21-Dec,1/3/2022,16249.0,CERTIFIED ELECTRICAL WORKERS OF WA,11041.6,0.0,11041.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11041.6,18958.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86214),Labor,"Public Safety, Prevailing Wage, Worker Comp, UI, Safety and Health,Transportation, Sick Leave, Wage and Hour, Environmental, Capital Budget, COVID-19","L&I, ESD,DOT, Attorney General's Office,Senate Labor & Commerce,Senate Transportation,Senate Ways and Means,House Labor and Workplace Standards,House Appropriations,House Transportation,House Capital Bud"
100074,84658-39052,84658,FE,38146,RNJ Strategies,Employer,39052,CITY OF SEATTLE,21-Nov,1/3/2022,16311.0,CITY OF SEATTLE,5650.0,0.0,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,39052.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/84658),Transportation,Transportation,All House Senate
100075,86148-39052,86148,FE,38146,RNJ Strategies,Employer,39052,CITY OF SEATTLE,21-Dec,1/3/2022,16311.0,CITY OF SEATTLE,5650.0,0.0,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,39052.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86148),Transportation,Transportation,All House Senate
100076,86180-18803,86180,FE,17578,JEFFREY S GOMBOSKY,Employer,18803,ENTERPRISE HOLDINGS LLC,21-Dec,1/3/2022,16396.0,ENTERPRISE HOLDINGS LLC,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,18803.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/86180),,,
100077,86152-26108,86152,FE,26001,BMcConsulting,Employer,26108,FIRE SPRINKLER ADVISORY BD OF PUGET SOUND (DOTY & ASSOC INC*),21-Dec,1/3/2022,16444.0,FIRE SPRINKLER ADVISORY BD OF PUGET SOUND,1050.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,26108.0,Subcontract,17496.0,DOTY & ASSOC INC*,View report (https://accesshub.pdc.wa.gov/node/86152),,,
