,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
65021,64013-28692,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,28692,Benton County Commissioners,20-Jan,2/21/2020,28679.0,Benton County Commissioners,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,28692.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,"local law enforcement, budget requests, land use, tribal, human services, fiscal",legislature
65022,59086-29154,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,29154,Cerner Corporation,19-Sep,2/21/2020,29139.0,Cerner Corporation,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,29154.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Technology,technology,legislature
65023,60056-29154,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,29154,Cerner Corporation,19-Oct,2/21/2020,29139.0,Cerner Corporation,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,29154.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Technology,technology,legislature
65024,64013-29154,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,29154,Cerner Corporation,20-Jan,2/21/2020,29139.0,Cerner Corporation,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,29154.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Technology,technology,legislature
65026,59086-34690,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,34690,City of Blaine,19-Sep,2/21/2020,34689.0,City of Blaine,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,34690.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Local government,,legislature
65027,60056-34690,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,34690,City of Blaine,19-Oct,2/21/2020,34689.0,City of Blaine,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,34690.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Local government,,legislature
65028,64013-34690,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,34690,City of Blaine,20-Jan,2/21/2020,34689.0,City of Blaine,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,34690.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,,legislature
65029,59086-36753,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,36753,City of Chelan,19-Sep,2/21/2020,36666.0,City of Chelan,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,36753.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Local government,"fiscal, local, energy, utility,other",legislature
65030,60056-36753,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,36753,City of Chelan,19-Oct,2/21/2020,36666.0,City of Chelan,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,36753.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Local government,"fiscal, local, energy, utility,other",legislature
65031,59086-37814,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,37814,City Of Othello,19-Sep,2/21/2020,37808.0,City Of Othello,6600.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,37814.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Local government,,legislature
65032,60056-37814,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,37814,City Of Othello,19-Oct,2/21/2020,37808.0,City Of Othello,6600.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,37814.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Local government,,legislature
65033,64013-37814,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,37814,City Of Othello,20-Jan,2/21/2020,37808.0,City Of Othello,3630.0,0.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0,37814.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,,legislature
65034,54912-50020,54912,FE,17521,EMILY MURPHY STRATEGIES LLC*,Employer,50020,Conservation NW (The Arledge Group),19-Apr,2/21/2020,38071.0,Conservation NW,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,50020.0,Subcontract,37395.0,The Arledge Group,View report (https://accesshub.pdc.wa.gov/node/54912),,,
65035,59086-39866,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,39866,FIRST Washington,19-Sep,2/21/2020,39865.0,FIRST Washington,2900.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,39866.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Technology,miscell,Legislature
65036,60056-39866,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,39866,FIRST Washington,19-Oct,2/21/2020,39865.0,FIRST Washington,2900.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,39866.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Technology,miscell,Legislature
65037,64013-39866,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,39866,FIRST Washington,20-Jan,2/21/2020,39865.0,FIRST Washington,2900.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,39866.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Technology,miscell,Legislature
65038,51123-39990,51123,FE,17407,Martin Flynn Public Affairs Inc,Employer,39990,Washington State Investment Board,19-Jan,2/21/2020,39985.0,Washington State Investment Board,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,39990.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/51123),Fiscal,Fiscal,Fiscal Committees
65039,64013-46229,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,46229,"Dun & Bradstreet, Inc.",20-Jan,2/21/2020,46228.0,"Dun & Bradstreet, Inc.",2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,46229.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),State government,"workforce, tax, econ devel, software, operating budget",legislature
65040,59086-46254,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,46254,City of Bothell,19-Sep,2/21/2020,46253.0,City of Bothell,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,46254.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Local government,"Transportation; Econ Dev, Local Law enforcment, Streamlined sales tax mitigation, other local gov issues",Legislature
65041,60056-46254,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,46254,City of Bothell,19-Oct,2/21/2020,46253.0,City of Bothell,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,46254.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Local government,"Transportation; Econ Dev, Local Law enforcment, Streamlined sales tax mitigation, other local gov issues",Legislature
65042,64013-46254,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,46254,City of Bothell,20-Jan,2/21/2020,46253.0,City of Bothell,4635.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4635.0,46254.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,"Transportation; Econ Dev, Local Law enforcment, Streamlined sales tax mitigation, other local gov issues",Legislature
65043,51123-46392,51123,FE,17407,Martin Flynn Public Affairs Inc,Employer,46392,Detente Management,19-Jan,2/21/2020,46391.0,Detente Management,1000.0,-2000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,46392.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/51123),Business and consumer affairs,Real Estate,"Senate Commerce and Labor, House Commerce"
65044,59086-48523,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,48523,Port of Allyn,19-Sep,2/21/2020,48241.0,Port of Allyn,2378.0,0.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,48523.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),State government,,legislature
65045,60056-48523,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,48523,Port of Allyn,19-Oct,2/21/2020,48241.0,Port of Allyn,2378.0,0.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,48523.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),State government,,legislature
65046,64013-48523,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,48523,Port of Allyn,20-Jan,2/21/2020,48241.0,Port of Allyn,2378.0,0.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,48523.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),State government,,legislature
65047,59086-50448,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50448,City of Battle Ground,19-Sep,2/21/2020,50162.0,City of Battle Ground,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,50448.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Local government,Local government,Legislature
65048,60056-50448,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50448,City of Battle Ground,19-Oct,2/21/2020,50162.0,City of Battle Ground,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,50448.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Local government,Local government,Legislature
65049,64013-50448,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50448,City of Battle Ground,20-Jan,2/21/2020,50162.0,City of Battle Ground,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,50448.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,Local government,Legislature
65050,59086-50392,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50392,Port of Longview,19-Sep,2/21/2020,50347.0,Port of Longview,4000.0,0.0,4000.0,0.0,0.0,9.28,0.0,0.0,0.0,9.28,4009.28,50392.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Transportation,transportation,Legislature
65051,60056-50392,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50392,Port of Longview,19-Oct,2/21/2020,50347.0,Port of Longview,4000.0,0.0,4000.0,63.22,0.0,0.0,0.0,0.0,0.0,63.22,4063.22,50392.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Transportation,transportation,Legislature
65052,64013-50392,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50392,Port of Longview,20-Jan,2/21/2020,50347.0,Port of Longview,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,50392.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Transportation,transportation,Legislature
65053,60904-50629,60904,FE,17659,HOLLY CHISA,Employer,50629,MALLINCKRODT PHARMACEUTICALS,19-Nov,2/21/2020,50628.0,MALLINCKRODT PHARMACEUTICALS,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,50629.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60904),Fiscal,All issues,Legislature
65054,59086-50710,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50710,"Interise, Inc.",19-Sep,2/21/2020,50706.0,"Interise, Inc.",3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,50710.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),State government,Miscell,Legislature
65055,60056-50710,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50710,"Interise, Inc.",19-Oct,2/21/2020,50706.0,"Interise, Inc.",3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,50710.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),State government,Miscell,Legislature
65056,59086-50968,59086,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50968,Skagit County,19-Sep,2/21/2020,50955.0,Skagit County,3333.33,0.0,3333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.33,50968.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/59086),Agriculture,"Capital budget request, Public safety, water, timber, agriculture, transportation, housing",Legislature
65057,60056-50968,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50968,Skagit County,19-Oct,2/21/2020,50955.0,Skagit County,3333.33,0.0,3333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.33,50968.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Agriculture,"Capital budget request, Public safety, water, timber, agriculture, transportation, housing",Legislature
65058,64013-50968,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,50968,Skagit County,20-Jan,2/21/2020,50955.0,Skagit County,3333.33,0.0,3333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.33,50968.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Agriculture,"Capital budget request, Public safety, water, timber, agriculture, transportation, housing",Legislature
65059,64013-61475,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,61475,"PRA Group, Inc.",20-Jan,2/21/2020,53359.0,"PRA Group, Inc.",4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,61475.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),State government,multiple,legislature
65060,60904-61443,60904,FE,17659,HOLLY CHISA,Employer,61443,Receivables Management Association International,19-Nov,2/21/2020,53812.0,Receivables Management Association International,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,61443.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60904),,,
65061,60056-60145,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,60145,"Presidio Networked Solutions Group, LLC",19-Oct,2/21/2020,60130.0,"Presidio Networked Solutions Group, LLC",3548.0,0.0,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.0,60145.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Business and consumer affairs,Education/Fiscal/Healthcare,Legislature
65062,64013-60145,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,60145,"Presidio Networked Solutions Group, LLC",20-Jan,2/21/2020,60130.0,"Presidio Networked Solutions Group, LLC",5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,60145.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Business and consumer affairs,Education/Fiscal/Healthcare,Legislature
65063,64013-60233,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,60233,Port of Pasco,20-Jan,2/21/2020,60232.0,Port of Pasco,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,60233.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Transportation,Port issues,legislature
65064,60056-60295,60056,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,60295,"Brinderson, LLC",19-Oct,2/21/2020,60290.0,"Brinderson, LLC",1375.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,60295.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/60056),Labor,Labor Issues,Legislature
65065,64013-60295,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,60295,"Brinderson, LLC",20-Jan,2/21/2020,60290.0,"Brinderson, LLC",5500.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,60295.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Labor,Labor Issues,Legislature
65066,64013-61490,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,61490,North Olympic Legislative Alliance,20-Jan,2/21/2020,61477.0,North Olympic Legislative Alliance,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,61490.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),State government,?,legislature
65067,64013-62661,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,62661,Island County,20-Jan,2/21/2020,62659.0,Island County,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,62661.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Local government,local,Legislature
65068,64013-62771,64013,FE,17581,GORDON THOMAS HONEYWELL GOV AFFAIRS*,Employer,62771,"Cultural Care, Inc.",20-Jan,2/21/2020,62769.0,"Cultural Care, Inc.",4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,62771.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64013),Labor,HB 2511 and SB 6247,Legislation providing labor protection for domestic workers (HB 2511 and SB 6247)
65069,64870-62868,64870,FE,62867,Sunrise Consulting Group,Employer,62868,Producers NW,20-Jan,2/21/2020,62865.0,Producers NW,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,62868.0,Direct,,,View report (https://accesshub.pdc.wa.gov/node/64870),Business and consumer affairs,6632,"Commerce & Gaming, Commerce & Labor"
65070,51385-27384,51385,FE,27377,Ludeman Public Affairs,Employer,27384,Chubb (GANO & ASSOC*),19-Jan,2/22/2020,16063.0,Chubb,462.25,0.0,462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.25,27384.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/51385),,,
65071,53403-27384,53403,FE,27377,Ludeman Public Affairs,Employer,27384,Chubb (GANO & ASSOC*),19-Feb,2/22/2020,16063.0,Chubb,462.25,0.0,462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.25,27384.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/53403),,,
65072,54427-27384,54427,FE,27377,Ludeman Public Affairs,Employer,27384,Chubb (GANO & ASSOC*),19-Mar,2/22/2020,16063.0,Chubb,462.25,0.0,462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.25,27384.0,Subcontract,17565.0,GANO & ASSOC*,View report (https://accesshub.pdc.wa.gov/node/54427),,,
