,id,report_number,origin,filer_id,filer_name,type,funding_source_id,funding_source_name,filing_period,receipt_date,employer_id,employer_name,compensation,sub_lobbyist_compensation,net_compensation,personal_expenses,entertainment,contributions,advertising,political_ads,other,total_expenses,net_total,employment_registration_id,employment_type,contractor_id,contractor_name,url,legislation_subject_matter,issue_bill_number,committee_lobbied
15010,109611-19290,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19290,DISH Network Corporation,23-Oct,11/2/2023,16390,DISH Network Corporation,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,19290,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,BUSINESS AND CONSUMER AFFAIRS,BUSINESS AND CONSUMER AFFAIRS
15011,109611-19292,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19292,MetLife,23-Oct,11/2/2023,16634,MetLife,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,19292,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Financial institutions and insurance,2306 6146,House Senate All
15012,109611-19295,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19295,ROWLEY PROPERTIES INC,23-Oct,11/2/2023,16864,ROWLEY PROPERTIES INC,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,19295,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,BUSINESS AND CONSUMER AFFAIRS,BUSINESS AND CONSUMER AFFAIRS
15013,109611-19296,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19296,Marathon Petroleum Corporation and its Subsidiaries,23-Oct,11/2/2023,16980,Marathon Petroleum Corporation and its Subsidiaries,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,19296,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,BUSINESS AND CONSUMER AFFAIRS,BUSINESS AND CONSUMER AFFAIRS
15014,109611-19298,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19298,UNIVERSITY OF WASHINGTON,23-Oct,11/2/2023,17021,UNIVERSITY OF WASHINGTON,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,19298,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,Business & Consumer Affairs,Business & Consumer Affairs
15015,109611-19299,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,19299,WA AGGREGATES & CONCRETE ASSN,23-Oct,11/2/2023,17048,WA AGGREGATES & CONCRETE ASSN,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,19299,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,BUSINESS AND CONSUMER AFFAIRS,BUSINESS AND CONSUMER AFFAIRS
15016,109611-27670,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,27670,"Jazz Pharmaceuticals, Inc. and its subsidiaries, including Greenwich Biosciences, Inc.",23-Oct,11/2/2023,27659,"Jazz Pharmaceuticals, Inc. and its subsidiaries, including Greenwich Biosciences, Inc.",3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,27670,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,Business & Consumer Affairs,House Senate All
15017,109611-98886,109611,FE,17813,MILLENNIA PUBLIC AFFAIRS INC*,Employer,98886,Asurion,23-Oct,11/2/2023,98865,Asurion,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,98886,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109611),Business and consumer affairs,Health Care Business Privacy,All House Senate
15018,109610-98539,109610,FE,98532,Paragon Strategic Partners LLC,Employer,98539,ASSN OF ALCOHOLISM & ADDICTIONS PROGRAMS,23-Oct,11/2/2023,16146,ASSN OF ALCOHOLISM & ADDICTIONS PROGRAMS,8640.0,0.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.0,98539,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109610),Human services,1104 deferred prosecution,House Senate All
15019,109610-98606,109610,FE,98532,Paragon Strategic Partners LLC,Employer,98606,International Brotherhood of Electrical Workers 46,23-Oct,11/2/2023,62053,International Brotherhood of Electrical Workers 46,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,98606,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109610),Labor,labor,House Senate All
15020,109610-98872,109610,FE,98532,Paragon Strategic Partners LLC,Employer,98872,Northwest Regional Council of SMART,23-Oct,11/2/2023,79368,Northwest Regional Council of SMART,8640.0,0.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.0,98872,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109610),Labor,labor,House Senate All
15021,109609-71056,109609,FE,17653,BRANDON HOUSKEEPER,Employer,71056,ALLIANCE OF WESTERN ENERGY CONSUMERS,23-Oct,11/2/2023,16528,ALLIANCE OF WESTERN ENERGY CONSUMERS,9500.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,71056,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"cap-and-trade, clean electricity","UTC, Ecology, Commerce, Legislature"
15022,109609-72284,109609,FE,17653,BRANDON HOUSKEEPER,Employer,72284,PACKAGING CORP OF AMERICA,23-Oct,11/2/2023,16203,PACKAGING CORP OF AMERICA,3000.0,0.0,3000.0,435.19,0.0,0.0,0.0,0.0,0.0,435.19,3435.19,72284,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"cap-and-trade, energy costs, employment law, taxes","Ecology, Commerce, Legislature, Gov's office"
15023,109609-72771,109609,FE,17653,BRANDON HOUSKEEPER,Employer,72771,BOISE CASCADE COMPANY,23-Oct,11/2/2023,16202,BOISE CASCADE COMPANY,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,72771,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"cap-and-trade, forestry, energy, employment law, taxes","Ecology, Commerce, DNR, Legislature"
15024,109609-74110,109609,FE,17653,BRANDON HOUSKEEPER,Employer,74110,WESTERN WOOD PRESERVERS INSTITUTE,23-Oct,11/2/2023,17304,WESTERN WOOD PRESERVERS INSTITUTE,1750.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,74110,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"cap-and-trade / energy, pesticides, taxes","Ecology, Legislature"
15025,109609-79813,109609,FE,17653,BRANDON HOUSKEEPER,Employer,79813,HF Sinclair,23-Oct,11/2/2023,79704,HF Sinclair,5000.0,0.0,5000.0,206.98,0.0,0.0,0.0,0.0,0.0,206.98,5206.98,79813,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"LCFS, cap-and-trade, energy, employment law, taxes","Legislature, Ecology, Gov's office, Commerce"
15026,109609-82755,109609,FE,17653,BRANDON HOUSKEEPER,Employer,82755,American Family Life Assurance Company (AFLAC),23-Oct,11/2/2023,16074,American Family Life Assurance Company (AFLAC),1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,82755,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Financial institutions and insurance,Insurance,"Legislature, Office of Insurance Commissioner"
15027,109609-94758,109609,FE,17653,BRANDON HOUSKEEPER,Employer,94758,AMERICAN WOOD COUNCIL,23-Oct,11/2/2023,16125,AMERICAN WOOD COUNCIL,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,94758,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Energy and utilities,"cap-and-trade, forestry, energy, employment law, taxes","Ecology, Commerce, DNR, Legislature"
15028,109609-95124,109609,FE,17653,BRANDON HOUSKEEPER,Employer,95124,Southwest Washington Contractors Association,23-Oct,11/2/2023,95123,Southwest Washington Contractors Association,3500.0,0.0,3500.0,239.2,0.0,0.0,0.0,0.0,0.0,239.2,3739.2,95124,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Transportation,"Infrastructure, Taxes, building codes, energy / decarbonization, employment law, land use","Legislture, Executive Agencies, Building Code Council, Ecology, DNR"
15029,109609-96918,109609,FE,17653,BRANDON HOUSKEEPER,Employer,96918,NW GROCERY ASSN,23-Oct,11/2/2023,16707,NW GROCERY ASSN,7000.0,0.0,7000.0,383.46,0.0,0.0,0.0,0.0,0.0,383.46,7383.46,96918,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109609),Business and consumer affairs,"Energy, Environment, Taxes, Retail Theft, Grocery Issues","Legislature, Executive Agencies, Attorney General"
15030,107346-51666,107346,FE,27257,Paribello Public Affairs,Employer,51666,Ilani Resort and Casino,23-Jul,11/2/2023,51060,Ilani Resort and Casino,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,51666,Direct,,,View report (https://accesshub.pdc.wa.gov/node/107346),State government,"Gaming, Environment, Natural Resources, Transportation","Legislators, Governor, WSGC"
15031,107346-66238,107346,FE,27257,Paribello Public Affairs,Employer,66238,King County Medical Society,23-Jul,11/2/2023,66236,King County Medical Society,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,66238,Direct,,,View report (https://accesshub.pdc.wa.gov/node/107346),Health Care,health care matters,House and Senate members
15032,107346-83390,107346,FE,27257,Paribello Public Affairs,Employer,83390,Washington Sun and Craft Grower's Association (BMcConsulting),23-Jul,11/2/2023,43434,Washington Sun and Craft Grower's Association,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,83390,Subcontract,26001.0,BMcConsulting,View report (https://accesshub.pdc.wa.gov/node/107346),,,
15033,107346-85006,107346,FE,27257,Paribello Public Affairs,Employer,85006,Washington Solar Energy Industries Association,23-Jul,11/2/2023,16929,Washington Solar Energy Industries Association,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,85006,Direct,,,View report (https://accesshub.pdc.wa.gov/node/107346),Energy and utilities,Clean Energy,"Legislature, Governor, Commerce"
15034,107346-98644,107346,FE,27257,Paribello Public Affairs,Employer,98644,Swinomish Indian Tribal Community,23-Jul,11/2/2023,16963,Swinomish Indian Tribal Community,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,98644,Direct,,,View report (https://accesshub.pdc.wa.gov/node/107346),,,
15035,107346-100107,107346,FE,27257,Paribello Public Affairs,Employer,100107,Save Our Wild Salmon,23-Jul,11/2/2023,51766,Save Our Wild Salmon,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100107,Direct,,,View report (https://accesshub.pdc.wa.gov/node/107346),,,
15036,106305-51666,106305,FE,27257,Paribello Public Affairs,Employer,51666,Ilani Resort and Casino,23-Jun,11/2/2023,51060,Ilani Resort and Casino,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,51666,Direct,,,View report (https://accesshub.pdc.wa.gov/node/106305),State government,"Gaming, Environment, Natural Resources, Transportation","Legislators, Governor, WSGC"
15037,106305-66238,106305,FE,27257,Paribello Public Affairs,Employer,66238,King County Medical Society,23-Jun,11/2/2023,66236,King County Medical Society,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,66238,Direct,,,View report (https://accesshub.pdc.wa.gov/node/106305),Health Care,health care matters,House and Senate members
15038,106305-83390,106305,FE,27257,Paribello Public Affairs,Employer,83390,Washington Sun and Craft Grower's Association (BMcConsulting),23-Jun,11/2/2023,43434,Washington Sun and Craft Grower's Association,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,83390,Subcontract,26001.0,BMcConsulting,View report (https://accesshub.pdc.wa.gov/node/106305),,,
15039,106305-85006,106305,FE,27257,Paribello Public Affairs,Employer,85006,Washington Solar Energy Industries Association,23-Jun,11/2/2023,16929,Washington Solar Energy Industries Association,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,85006,Direct,,,View report (https://accesshub.pdc.wa.gov/node/106305),Energy and utilities,Clean Energy,"Legislature, Governor, Commerce"
15040,105047-51666,105047,FE,27257,Paribello Public Affairs,Employer,51666,Ilani Resort and Casino,23-Apr,11/2/2023,51060,Ilani Resort and Casino,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,51666,Direct,,,View report (https://accesshub.pdc.wa.gov/node/105047),State government,"Gaming, Environment, Natural Resources, Transportation","Legislators, Governor, WSGC"
15041,105047-66238,105047,FE,27257,Paribello Public Affairs,Employer,66238,King County Medical Society,23-Apr,11/2/2023,66236,King County Medical Society,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,66238,Direct,,,View report (https://accesshub.pdc.wa.gov/node/105047),Health Care,health care matters,House and Senate members
15042,105047-83390,105047,FE,27257,Paribello Public Affairs,Employer,83390,Washington Sun and Craft Grower's Association (BMcConsulting),23-Apr,11/2/2023,43434,Washington Sun and Craft Grower's Association,1250.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,83390,Subcontract,26001.0,BMcConsulting,View report (https://accesshub.pdc.wa.gov/node/105047),,,
15043,105047-85006,105047,FE,27257,Paribello Public Affairs,Employer,85006,Washington Solar Energy Industries Association,23-Apr,11/2/2023,16929,Washington Solar Energy Industries Association,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,85006,Direct,,,View report (https://accesshub.pdc.wa.gov/node/105047),Energy and utilities,Clean Energy,"Legislature, Governor, Commerce"
15044,105047-91561,105047,FE,27257,Paribello Public Affairs,Employer,91561,WA TOURISM ALLIANCE (Bogard & Johnson LLC),23-Apr,11/2/2023,16987,WA TOURISM ALLIANCE,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,91561,Subcontract,17393.0,Bogard & Johnson LLC,View report (https://accesshub.pdc.wa.gov/node/105047),,,
15045,105047-99523,105047,FE,27257,Paribello Public Affairs,Employer,99523,Psychedelic Medicine Alliance of Washington,23-Apr,11/2/2023,98921,Psychedelic Medicine Alliance of Washington,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,99523,Direct,,,View report (https://accesshub.pdc.wa.gov/node/105047),Health Care,Health Care,Legislative Health Care Committees and members
15046,102422-51666,102422,FE,27257,Paribello Public Affairs,Employer,51666,Ilani Resort and Casino,23-Feb,11/2/2023,51060,Ilani Resort and Casino,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,51666,Direct,,,View report (https://accesshub.pdc.wa.gov/node/102422),State government,"Gaming, Environment, Natural Resources, Transportation","Legislators, Governor, WSGC"
15047,102422-66238,102422,FE,27257,Paribello Public Affairs,Employer,66238,King County Medical Society,23-Feb,11/2/2023,66236,King County Medical Society,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,66238,Direct,,,View report (https://accesshub.pdc.wa.gov/node/102422),Health Care,health care matters,House and Senate members
15048,102422-83390,102422,FE,27257,Paribello Public Affairs,Employer,83390,Washington Sun and Craft Grower's Association (BMcConsulting),23-Feb,11/2/2023,43434,Washington Sun and Craft Grower's Association,1250.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,83390,Subcontract,26001.0,BMcConsulting,View report (https://accesshub.pdc.wa.gov/node/102422),,,
15049,102422-85006,102422,FE,27257,Paribello Public Affairs,Employer,85006,Washington Solar Energy Industries Association,23-Feb,11/2/2023,16929,Washington Solar Energy Industries Association,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,85006,Direct,,,View report (https://accesshub.pdc.wa.gov/node/102422),Energy and utilities,Clean Energy,"Legislature, Governor, Commerce"
15050,102422-91561,102422,FE,27257,Paribello Public Affairs,Employer,91561,WA TOURISM ALLIANCE (Bogard & Johnson LLC),23-Feb,11/2/2023,16987,WA TOURISM ALLIANCE,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,91561,Subcontract,17393.0,Bogard & Johnson LLC,View report (https://accesshub.pdc.wa.gov/node/102422),,,
15051,102422-98644,102422,FE,27257,Paribello Public Affairs,Employer,98644,Swinomish Indian Tribal Community,23-Feb,11/2/2023,16963,Swinomish Indian Tribal Community,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,98644,Direct,,,View report (https://accesshub.pdc.wa.gov/node/102422),,,
15052,102422-99523,102422,FE,27257,Paribello Public Affairs,Employer,99523,Psychedelic Medicine Alliance of Washington,23-Feb,11/2/2023,98921,Psychedelic Medicine Alliance of Washington,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,99523,Direct,,,View report (https://accesshub.pdc.wa.gov/node/102422),Health Care,Health Care,Legislative Health Care Committees and members
15053,99446-51666,99446,FE,27257,Paribello Public Affairs,Employer,51666,Ilani Resort and Casino,22-Dec,11/2/2023,51060,Ilani Resort and Casino,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,51666,Direct,,,View report (https://accesshub.pdc.wa.gov/node/99446),State government,"Gaming, Environment, Natural Resources, Transportation","Legislators, Governor, WSGC"
15054,99446-66238,99446,FE,27257,Paribello Public Affairs,Employer,66238,King County Medical Society,22-Dec,11/2/2023,66236,King County Medical Society,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,66238,Direct,,,View report (https://accesshub.pdc.wa.gov/node/99446),Health Care,health care matters,House and Senate members
15055,99446-83390,99446,FE,27257,Paribello Public Affairs,Employer,83390,Washington Sun and Craft Grower's Association (BMcConsulting),22-Dec,11/2/2023,43434,Washington Sun and Craft Grower's Association,625.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,83390,Subcontract,26001.0,BMcConsulting,View report (https://accesshub.pdc.wa.gov/node/99446),,,
15056,99446-85006,99446,FE,27257,Paribello Public Affairs,Employer,85006,Washington Solar Energy Industries Association,22-Dec,11/2/2023,16929,Washington Solar Energy Industries Association,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,85006,Direct,,,View report (https://accesshub.pdc.wa.gov/node/99446),Energy and utilities,Clean Energy,"Legislature, Governor, Commerce"
15057,99446-91561,99446,FE,27257,Paribello Public Affairs,Employer,91561,WA TOURISM ALLIANCE (Bogard & Johnson LLC),22-Dec,11/2/2023,16987,WA TOURISM ALLIANCE,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,91561,Subcontract,17393.0,Bogard & Johnson LLC,View report (https://accesshub.pdc.wa.gov/node/99446),,,
15058,99446-98644,99446,FE,27257,Paribello Public Affairs,Employer,98644,Swinomish Indian Tribal Community,22-Dec,11/2/2023,16963,Swinomish Indian Tribal Community,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,98644,Direct,,,View report (https://accesshub.pdc.wa.gov/node/99446),,,
15060,108923-108888,108923,FE,108882,Linda Garcia,Employer,108888,WA State Community Action Partnership,23-Jan,11/2/2023,17226,WA State Community Action Partnership,620.28,0.0,620.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.28,108888,Direct,,,View report (https://accesshub.pdc.wa.gov/node/108923),Human services,CSBG State Proviso Funding,"Senator Nguyen, Representative Lekanoff"
15061,108925-108888,108925,FE,108882,Linda Garcia,Employer,108888,WA State Community Action Partnership,23-Feb,11/2/2023,17226,WA State Community Action Partnership,1103.51,0.0,1103.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.51,108888,Direct,,,View report (https://accesshub.pdc.wa.gov/node/108925),Human services,"HB1474, SB5496",Housing
15062,109555-108888,109555,FE,108882,Linda Garcia,Employer,108888,WA State Community Action Partnership,23-Mar,11/2/2023,17226,WA State Community Action Partnership,973.69,0.0,973.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.69,108888,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109555),Energy and utilities,"HB1391, HB1589, HB1250",Environment and Energy Comm; Representative Ramel; Representative Doglio; Senator Nguyen; Senate Housing Committee
15064,109626-83356,109626,FE,48588,Matt Miller,Employer,83356,PUGET SOUND ENERGY INC,23-Sep,11/2/2023,16828,PUGET SOUND ENERGY INC,9000.0,0.0,9000.0,0.0,112.96,0.0,0.0,0.0,0.0,112.96,9112.96,83356,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109626),Energy and utilities,Utilities' issues,"Energy committees, state building code council, Dept. of Commerce, Governor's office"
15066,109624-18970,109624,FE,17642,JAN HIMEBAUGH,Employer,18970,BUILDING INDUSTRY ASSN OF WA,23-Oct,11/2/2023,16215,BUILDING INDUSTRY ASSN OF WA,500.0,0.0,500.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,700.0,18970,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109624),Local government,Impact Fees,Representative Bateman
15067,109630-101661,109630,FE,101659,Tricia Gullion,Employer,101661,BUILDING INDUSTRY ASSN OF WA,23-Oct,11/2/2023,16215,BUILDING INDUSTRY ASSN OF WA,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,101661,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109630),Local government,Impact Fees,Representative Bateman
15068,109556-108888,109556,FE,108882,Linda Garcia,Employer,108888,WA State Community Action Partnership,23-Apr,11/2/2023,17226,WA State Community Action Partnership,533.73,0.0,533.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.73,108888,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109556),Energy and utilities,HB1589,"Representative Doglio, Senator Nguyen"
15069,109632-99947,109632,FE,97726,Veronica Vanslyke,Employer,99947,AMERICAN FAMILY MUTUAL INSURANCE,23-Oct,11/2/2023,16103,AMERICAN FAMILY MUTUAL INSURANCE,12500.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,99947,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109632),Business and consumer affairs,Insurance,"House & Senate Committees on Insurance, Office of the Insurance Commissioner"
15070,109638-84763,109638,FE,70469,Johns-Brown Governmental Relations,Employer,84763,Innovations Human Trafficking Collaborative,23-Oct,11/2/2023,84627,Innovations Human Trafficking Collaborative,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,84763,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109638),Law and justice,5614,House Regulated Substances and Gaming/Sen. Labor and St/Local Government
15071,109638-94737,109638,FE,70469,Johns-Brown Governmental Relations,Employer,94737,HCFA-WA,23-Oct,11/2/2023,52891,HCFA-WA,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,94737,Direct,,,View report (https://accesshub.pdc.wa.gov/node/109638),,,
